otime,lon,lat,depth,mag,magtype,quality,hypo_evt_no,rmse,Herr,Verr
736443.576223032,111.88,45.0236666666667,6.08,1.38,,D,231349,0.13,2,16.6
736447.15084919,113.083333333333,44.8406666666667,4.66,1.47,,D,270336,0.02,4.9,11.2
736451.452311343,112.518666666667,44.6801666666667,4.46,1.2,,D,11051,0.04,5.2,11.6
736452.380479167,111.8825,44.8551666666667,4.97,1.75,,D,20907,0.19,7.2,2
736452.382593518,111.871166666667,44.914,9.63,1.57,,D,20910,0,4,2.9
736453.906047338,112.7265,44.4118333333333,7,1.52,,D,32144,0.04,0.6,13
736455.270188426,111.844,45.0648333333333,8.5,2.42,,C,50628,0.04,2.1,1.4
736455.817281829,111.819833333333,45.0355,11.7,2.14,,D,51936,0.13,10.7,8
736455.819458681,111.851166666667,45.0421666666667,5.01,2.32,,D,51939,0.03,1,12.7
736456.341933565,111.7555,43.0245,4.9,0.7,,D,60812,0.03,3.8,12.8
736460.776738657,112.889333333333,44.4633333333333,4.39,1.5,,D,101838,0,4.2,6.2
736462.736371875,112.766,44.7746666666667,12.89,0,,A,121740,0.07,0.6,1.3
736463.291562037,114.0505,44.3408333333333,3.77,1.47,,D,130659,0.13,10.8,12
736466.543514352,112.804666666667,44.7341666666667,2.98,1.87,,C,161302,0.04,3.7,8.7
736467.234501968,114.488333333333,44.4595,5.1,1.61,,D,170537,0.26,11.3,22
736467.315353241,114.528166666667,44.541,4.5,2.01,,D,170733,0.03,4.4,9
736467.401946296,112.4455,45.1901666666667,0.08,2.72,,C,170938,0.21,1.6,7.1
736467.49691794,112.134,44.9226666666667,5.02,1.72,,D,171155,0.01,4.6,12.5
736477.105620949,114.8885,44.206,11.06,2.22,,C,270231,0.11,1,1.4
736481.677091667,113.0525,43.1581666666667,16.23,1,,C,311614,0.14,1.2,0.6
736481.904550694,112.864333333333,44.4756666666667,4.52,0,,D,312142,0.15,11.3,13.5
736481.956093866,114.504666666667,44.1611666666667,7.01,0,,D,312256,0.08,1.8,12.7
736485.95239456,114.162833333333,44.5091666666667,5.02,1.48,,D,42251,0.36,21.5,24.5
736486.288977778,114.0875,44.4295,6.51,1.83,,D,50655,0.01,3.7,0.7
736487.572906829,112.552666666667,44.5746666666667,0.76,0,,D,61344,0.05,6.9,8.8
736490.146621181,111.773166666667,44.7295,7.86,0,,B,90330,0.21,0.7,1.9
736490.1517,111.803333333333,44.703,4.55,1.11,,D,90338,0.01,4.7,8.7
736490.294832986,111.8485,44.6813333333333,2.5,1.27,,D,90704,0.25,5.3,13.1
736490.874797106,114.252833333333,44.5141666666667,3.93,1.41,,D,92059,0.09,7.8,12.3
736491.27274838,114.073666666667,44.3241666666667,4.09,1.27,,D,100632,0.17,11.9,14.1
736491.467513657,114.0825,44.429,7.7,2.26,,C,101113,0.01,2.2,0.9
736494.510194907,111.775333333333,44.7288333333333,7.58,0,,B,131214,0.19,0.8,2.6
736494.516883565,111.7745,44.7018333333333,4.78,1.16,,D,131224,0.01,5.8,11.1
736494.522249884,111.891833333333,44.7381666666667,5.01,0,,D,131231,0.16,12.7,12.8
736494.576868171,111.7235,44.7196666666667,11.75,0,,D,131350,0.01,2.7,3.2
736495.133986227,114.431833333333,44.657,5.06,1.71,,D,140313,0.04,5.5,11.7
736495.349943634,111.867166666667,45.0271666666667,3.47,2.35,,C,140823,0.14,1.2,3.3
736495.382893982,111.797833333333,44.7081666666667,6.44,1.43,,D,140911,0.07,4.2,12.3
736495.536501042,111.937833333333,44.8015,5.78,1.49,,D,141252,0.21,21.2,4.4
736495.607987963,111.7405,44.7303333333333,12.81,0,,B,141435,0.06,1.1,1.6
736495.949550347,114.0355,44.3161666666667,5.63,2.32,,D,142247,0.15,10.5,14
736495.955041898,114.027333333333,44.2915,5.19,1.74,,D,142255,0.05,6.5,11.6
736495.962144097,114.021666666667,44.3241666666667,9.71,1.48,,D,142305,0.06,1,12.8
736496.013146412,114.0165,44.3391666666667,8.15,1.36,,C,150018,0.09,1.1,1.9
736496.396928125,113.9795,44.3195,6.45,1.95,,D,150931,0.06,8,10.7
736496.443212269,111.792,44.7201666666667,6.18,1.47,,D,151037,0.15,4.9,12.4
736496.762322454,113.086,44.8178333333333,6.83,1.88,,D,151817,0.03,0.9,12.7
736496.9250625,114.060166666667,44.3223333333333,4.31,1.56,,D,152211,0.01,8.8,8.8
736497.628860069,111.756666666667,44.7133333333333,8.36,1.78,,B,161505,0.05,0.6,1.3
736497.954655556,111.785833333333,44.6966666666667,3.1,1.69,,D,162254,0,4.3,10.6
736499.322930208,111.778333333333,44.6956666666667,0.59,1.53,,C,180744,0.07,0.8,2.8
736500.357971528,111.718,44.7323333333333,12.22,1.57,,C,190835,0.06,1.5,2.5
736500.506374421,111.775166666667,44.6973333333333,1.8,1.45,,C,191209,0.1,0.9,1.7
736501.191265972,111.745333333333,44.7476666666667,10.64,0,,C,200435,0.23,0.8,1.2
736501.193959722,111.759166666667,44.7126666666667,4.48,1.3,,D,200439,0.02,8.7,9.1
736501.200544329,111.804333333333,44.72,6.22,1.2,,D,200448,0.11,3.9,11
736501.34475706,111.757666666667,44.6895,4.86,1.33,,D,200816,0.01,6,10.8
736501.393573958,111.826166666667,44.7063333333333,3.59,0,,D,200926,0.06,3.8,8.9
736501.422702315,111.807333333333,44.718,5,1.21,,D,201008,0.29,10.6,10.3
736501.459853704,111.822833333333,44.7128333333333,6.41,1.18,,D,201102,0.1,3.7,13.8
736501.466321065,113.111166666667,44.8333333333333,3,1.68,,D,201111,0.01,2.5,5.8
736501.553767245,111.756666666667,44.7146666666667,8.51,1.05,,D,201317,0,2.6,2.1
736501.614910995,111.746833333333,44.755,8.51,1.77,,C,201445,0.3,1.6,3.6
736501.829817361,112.9445,44.76,4.58,1.27,,D,201954,0.06,5.5,12.1
736501.998981713,111.740666666667,44.6946666666667,6.87,1.62,,C,202358,0.19,1.9,2.7
736502.03709294,111.767333333333,44.6948333333333,5.11,1.3,,C,210053,0.02,2.3,2.5
736502.196721644,111.7165,44.6925,3.13,1.13,,D,210443,0,4.5,3.6
736502.558556829,111.7955,44.7026666666667,5.07,1.01,,D,211324,0.05,8.2,10.2
736502.588092361,111.762333333333,44.6981666666667,2.38,1.69,,C,211406,0.05,1.5,2.4
736504.395306019,111.937333333333,44.7123333333333,6.41,1.57,,D,230929,0.15,1,16.3
736504.406676273,114.128,44.3663333333333,3.67,2.43,,C,230945,0.18,1.6,2.4
736504.503146991,111.787666666667,44.8033333333333,5.25,1.18,,C,231204,0.01,1.8,3.9
736505.071124768,111.776,44.7013333333333,4.11,1.5,,C,240142,0.12,1.2,1.4
736505.232971181,112.304333333333,44.6006666666667,3.61,0.87,,D,240535,0.02,9.1,2.1
736505.386157292,112.583833333333,44.6758333333333,2.99,1.58,,C,240915,0.08,0.9,2.2
736506.028447106,111.736333333333,44.7171666666667,11.15,1.56,,D,250040,0,2.8,3.7
736507.19387338,112.1985,44.5973333333333,16.23,1.66,,C,260438,0.04,1.6,2.2
736510.232651505,111.946833333333,44.716,5.88,1.82,,D,290534,0.11,0.9,15.4
736511.272348032,114.513333333333,44.508,3.74,2.1,,D,300632,0.01,5.5,10.3
736513.396001968,111.754666666667,44.732,9.9,1.75,,C,20929,0.08,0.9,1.5
736513.790242245,111.7785,44.7011666666667,0.32,1.73,,C,21857,0,0.9,2.5
736514.5939125,114.2665,44.4811666666667,0.04,2.09,,D,31415,0.1,4.1,4.3
736515.152319676,113.7415,44.418,1.91,1.99,,C,40339,0.27,0.8,2
736515.19946713,114.326666666667,44.4835,0.02,1.99,,D,40447,0.06,6.8,7.5
736516.318616898,111.760833333333,44.6936666666667,4.79,0.86,,D,50738,0.07,6.5,11.9
736516.878178009,114.059166666667,44.407,7.98,1.49,,C,52104,0.01,1.8,2.2
736519.5824625,112.6885,45.3988333333333,9.19,2.48,,C,81358,0,2.3,0.7
736519.770673727,114.318666666667,44.536,3.94,2.13,,C,81829,0.06,1.1,1.8
736520.753391667,111.803166666667,44.7235,5.57,1.29,,C,91804,0.11,1.6,1.6
736521.139442361,114.105333333333,44.4556666666667,6.22,2.26,,C,100320,0.06,1.5,0.7
736521.296079167,112.132833333333,44.454,6.14,1.75,,D,100706,0.21,1.1,21.3
736523.766724306,112.49,45.1648333333333,5.21,1.46,,D,121823,0.09,4.3,13.5
736524.566908565,112.731333333333,45.1813333333333,4.57,2.04,,D,131336,0.02,3.3,8
736525.021404167,112.178333333333,44.6228333333333,4.46,0,,D,140030,0.05,8.5,8.8
736525.36060706,111.736,44.7545,11.09,1.89,,C,140839,0.27,1.2,1.7
736526.404360764,114.411833333333,44.673,4.67,2.07,,D,150942,0.3,16.3,22.3
736530.119803819,111.842833333333,44.7035,0.03,1.4,,C,190252,0.2,1.6,3.5
736530.288299537,114.2645,44.5146666666667,5.9,2.16,,D,190655,0.06,6.8,8
736533.909968982,112.872166666667,45.378,5.19,1.38,,D,222149,0.11,7.2,13.8
736535.397206944,112.143,44.692,5.84,1.23,,D,240931,0.06,0.7,13.3
736535.679107176,112.717333333333,44.7901666666667,4.95,1.41,,D,241617,0.1,7.7,10.7
736537.751358912,111.956,44.7231666666667,2.83,1.88,,D,261801,0.07,2.7,7.4
736538.793483681,113.849,44.2308333333333,7.92,0,,D,271902,0.28,24.5,21.2
736539.317586111,111.875833333333,44.691,0.14,0.8,,D,280737,0.22,1.8,7.1
736539.356681134,114.483166666667,44.5345,7.11,1.7,,D,280833,0.13,2.5,16.4
736539.800881829,114.319333333333,44.5766666666667,10.62,2.06,,C,281913,0.21,1.4,2.2
736540.32597037,113.662,44.6268333333333,6.77,2.18,,D,290749,0.16,3.6,7.1
736542.920767014,114.716,44.9823333333333,1.25,1.57,,D,312206,0.14,11.7,3.8
736544.217886806,112.815166666667,44.43,13.44,1.71,,B,20513,0.12,1.1,4.8
736544.920343403,114.103,44.4066666666667,8.61,1.99,,C,22205,0.13,1.1,1.4
736545.125709954,111.702,44.6941666666667,5.81,1.44,,C,30300,0.01,1,2.2
736545.13645868,111.7315,44.7045,8.21,1.43,,B,30316,0.04,0.7,1.4
736545.661406944,113.968833333333,44.11,7.72,1.78,,D,31552,0.13,2.4,16.3
736545.927134259,111.9075,43.3718333333333,4.99,2.08,,D,32214,0.03,1.4,12.7
736546.318842477,111.781,44.6893333333333,3.57,1.73,,C,40738,0.07,0.9,1.4
736546.985237384,111.737,44.7138333333333,8.64,1.7,,B,42338,0.11,0.6,1.2
736553.387895949,113.9425,45.2616666666667,5.71,2.36,,C,110918,0.18,2.3,2.7
736556.803333449,112.899666666667,44.9321666666667,0.02,1.27,,D,141916,0.2,3.2,12.1
736559.048004167,114.083166666667,44.4098333333333,15.44,2.22,,C,170109,0.06,0.5,2.3
736559.30638287,114.122,44.3951666666667,6.63,2.07,,C,170721,0.13,0.8,3
736559.448371296,111.833833333333,44.7136666666667,8.7,1.78,,C,171045,0.05,1.3,3
736561.925998727,114.144833333333,44.2588333333333,6.98,2.55,,D,192213,0.04,1.9,12.9
736564.648654977,112.114,44.7065,6.39,1.94,,D,221533,0.02,2.3,12.2
736564.692002894,112.1075,44.6931666666667,4.8,1.27,,D,221636,0.01,5.9,6.9
736564.69260706,112.118166666667,44.699,4.75,1.79,,D,221637,0.09,9.6,10.4
736564.756548032,112.12,44.6678333333333,7.93,1.85,,D,221809,0.04,1.5,12.4
736565.814047106,112.601333333333,45.2315,0.02,1.35,,D,231932,0.21,3.9,4.5
736567.050264815,112.113166666667,44.7243333333333,0.08,1.84,,D,250112,0.23,4.5,7.9
736570.355866898,112.579833333333,44.5536666666667,3.68,2.08,,D,280832,0.19,5.9,14
736572.28316713,112.669833333333,45.1825,4.58,1.92,,D,300647,0.2,12.7,16.8
736573.716574306,114.515333333333,44.4631666666667,15.44,2.01,,C,311711,0,2.1,0.7
736576.372089468,114.073666666667,44.3433333333333,4.39,2.25,,D,30855,0.14,7.6,15.2
736579.37704294,112.026666666667,44.6261666666667,1.2,1.66,,C,60902,0.04,0.9,3
736582.039444329,112.702333333333,44.4823333333333,6.08,1.66,,C,90056,0.13,1.4,2.7
736582.347638079,113.993833333333,44.218,6.07,1.68,,C,90820,0.07,1.9,4.1
736583.881584259,114.018666666667,44.2126666666667,7.27,1.35,,C,102109,0.2,0.9,19.8
736585.501811574,111.849166666667,44.4991666666667,5.25,1.65,,D,121202,0.12,7.3,10.2
736589.105341088,111.935166666667,44.681,4.04,1.18,,D,160231,0.04,5.8,10.5
736589.182818056,112.229,44.465,14.05,2.02,,C,160422,0.19,2.1,3.5
736589.190094907,112.201666666667,44.4135,6.01,1.76,,D,160433,0.2,1.5,6.2
736590.069313657,111.8435,45.0143333333333,4.51,2.36,,D,170139,0.03,5.7,9.3
736593.140977315,112.610666666667,44.333,3.44,1.58,,C,200322,0.11,1.3,3.5
736593.474638079,114.295,44.5431666666667,4.81,1.89,,D,201123,0.06,7.5,11.2
736593.76606412,112.040666666667,44.4811666666667,6.2,1.26,,D,201822,0.15,3.9,17
736595.859850231,112.0315,43.0295,9.4,0,,D,222037,0.21,17.4,12.3
736596.547922801,114.337166666667,44.322,4.99,1.82,,D,231308,0.07,9.6,8.2
736598.497529398,114.104166666667,44.3833333333333,2.62,1.89,,D,251156,0.1,5.3,10.3
736599.719150116,112.159833333333,44.6333333333333,4.8,0.67,,D,261715,0.04,7.9,10
736600.07808669,113.020833333333,44.2975,4.79,1.24,,D,270152,0.02,6.6,6.1
736600.086735648,112.9555,44.3676666666667,10.65,1.04,,C,270204,0,0.8,1.4
736600.983059838,111.869833333333,44.6331666666667,4.34,1.72,,B,272335,0.03,0.7,1.3
736602.220479282,111.791,44.6833333333333,2.44,2.33,,D,290517,0.08,3.8,10.2
736603.800888889,112.035,44.5706666666667,9.93,1.65,,C,301913,0.1,0.7,2.7
736605.322386806,111.794666666667,44.6913333333333,0.02,1.69,,C,20743,0.24,1.2,3.4
736605.88949537,113.007166666667,43.7741666666667,10.98,1.14,,C,22120,0.16,0.7,1.3
736605.959465278,114.0385,44.1158333333333,7.17,2.06,,D,22301,0.24,2,23.3
736605.974849653,114.074166666667,44.1758333333333,6.63,1.72,,D,22323,0.25,2.1,5.5
736607.534159722,113.206166666667,44.5171666666667,6.97,1.85,,D,41248,0.1,0.8,14.9
736608.316777662,111.711666666667,44.741,3.88,1.4,,C,50736,0.01,1.7,1.1
736609.657106134,112.077166666667,44.3846666666667,15.73,1.08,,D,61546,0.02,7.1,10.4
736610.959221528,113.116,44.4453333333333,4.9,1.42,,D,72300,0.19,6.4,14.7
736611.402455324,112.520833333333,44.8858333333333,0.14,1.85,,C,80939,0.06,1.2,2.7
736611.981153472,114.236666666667,44.444,0.6,2.09,,C,82332,0.04,2,2.9
736616.120395833,114.0975,44.6186666666667,1.63,2.04,,D,130253,0.08,2.6,3.9
736616.362714931,114.146833333333,44.5838333333333,0.21,2.03,,D,130842,0.16,11.7,14.2
736617.14366169,112.320666666667,44.5955,6.61,2.11,,C,140326,0.15,0.7,1.4
736618.06416331,112.3025,44.5918333333333,5.5,1.9,,C,150132,0.04,0.8,0.8
736619.099675,114.276833333333,44.5678333333333,5.01,1.96,,D,160223,0.19,3.9,6.4
736619.861168171,113.9495,43.5975,0.08,2.24,,C,162039,0.08,1.7,2.5
736622.369831134,114.116,44.458,9.87,2.34,,C,190852,0.04,2,1.3
736624.100799421,114.05,44.4061666666667,6.02,2.27,,C,210225,0.04,2,1.2
736624.484788079,114.632166666667,44.2391666666667,1.16,2.45,,D,211138,0.07,8.8,8.1
736627.461121759,111.882333333333,44.6291666666667,1.67,2.33,,B,241103,0.11,0.6,1.7
736628.971977083,113.069,44.63,5.64,2.03,,C,252319,0.05,1.6,5.1
736632.54112338,114.007,44.1925,7.18,1.6,,D,291259,0.21,1.2,21.1
736632.964559259,112.3555,45.408,3.61,2.48,,D,292308,0.06,9.8,8.6
736633.760144329,113.38,43.779,3.15,1.48,,C,301814,0.07,1.6,1.6
736635.655452893,114.013666666667,44.3855,0.34,1.48,,D,11543,0.02,7.7,7.8
736635.730784375,112.331333333333,45.2125,1.6,2.06,,D,11732,0.03,8.6,8.3
736635.926612153,111.768,44.7233333333333,7.99,2.14,,B,12214,0.18,2.3,4
736635.931402431,111.765833333333,44.7213333333333,8.48,1.51,,C,12220,0.12,1,1.7
736636.399381713,112.931166666667,44.3641666666667,11.62,1.65,,B,20934,0.04,0.7,1
736638.409010417,113.022833333333,45.0303333333333,1.06,1.92,,C,40948,0.06,1.4,2.2
736644.060449653,111.708,44.6811666666667,1.33,1.43,,D,100126,0.04,12.2,3.9
736645.175000694,113.973166666667,44.1818333333333,4.57,1.79,,D,110411,0.11,6.4,13.3
736647.387523727,113.738833333333,44.229,2.06,1.61,,C,130917,0.02,0.6,1.5
736648.514022569,112.772333333333,44.3626666666667,1.7,1.46,,D,141219,0.19,2.2,6.3
736655.359259259,112.900666666667,44.442,7.28,1.53,,D,210837,0.16,1.2,18.2
736656.031588079,111.889666666667,44.6261666666667,0.05,2.29,,C,220045,0.14,0.7,2.1
736659.50419375,114.2895,44.5021666666667,1.34,1.44,,C,251205,0.1,2.5,3.2
736660.455114583,112.332833333333,44.7788333333333,15.24,1.73,,B,261055,0.03,0.5,0.8
736662.344266435,111.941,44.713,0.02,1.27,,D,280815,0.14,4.1,2.6
736664.520368982,111.869,44.6303333333333,7.07,2.02,,C,301229,0.06,0.8,10.7
736665.422231366,114.042166666667,44.2155,1.6,1.79,,C,11007,0.16,0.6,1.5
736667.970864236,114.612166666667,44.2595,6.6,2.09,,D,32317,0.22,1.1,5.1
736668.520988657,112.213166666667,44.5945,11.18,1.56,,D,41230,0.11,1.9,6.2
736675.744637963,112.812833333333,44.6408333333333,1.85,1.73,,C,111752,0.13,0.7,2.6
736678.839408449,113.923833333333,43.5193333333333,8.22,1.11,,C,142008,0.19,1.9,15.5
736679.356791319,114.518,44.6505,0.03,1.71,,D,150833,0.11,4.5,6.1
736680.238166782,113.892333333333,44.4446666666667,0.01,1.8,,C,160542,0.08,1.3,1.8
736681.918944329,114.0355,44.532,2.38,1.84,,C,172203,0.08,1.6,1.9
736681.988754745,114.298333333333,44.5353333333333,4.6,2.15,,C,172343,0.01,1.1,1.5
736688.412409491,112.538666666667,45.201,0.02,1.95,,D,240953,0.18,7,3.3
736690.231043056,112.104,44.6445,17.57,1.18,,C,260532,0.16,1.5,0.9
736695.49660162,112.666333333333,44.4881666666667,8.08,1.5,,D,311154,0.08,0.8,12.6
736695.570352315,112.6945,44.4951666666667,5.17,1.4,,D,311341,0.1,4.6,11.5
736695.739668171,114.414833333333,44.1881666666667,4.29,1.7,,C,311745,0.16,1.7,4.2
736696.870729745,112.098333333333,44.7725,10.02,1.26,,D,12053,0.05,3.5,12.7
736697.522759028,111.734666666667,44.7808333333333,10.09,1.76,,C,21232,0.09,2.4,2.1
736699.12860706,111.6995,44.8546666666667,14.16,1.39,,C,40305,0.08,2.3,1.1
736700.57376088,113.063666666667,44.9943333333333,0.16,1.71,,D,51346,0.12,12.8,6.5
736702.198765162,114.0625,44.3918333333333,7.08,1.9,,D,70446,0.09,1.4,14.5
736710.205410648,114.1345,44.615,0.09,1.92,,D,150455,0.17,8.8,9.6
736713.621541782,113.440333333333,44.635,3.02,1.57,,C,181454,0.09,0.9,1.9
736714.869660417,111.875666666667,45.4726666666667,0.31,2.51,,D,192052,0.2,7.3,8.8
736716.91988287,114.2275,44.5021666666667,4.98,2.03,,C,212204,0.23,2.4,1.4
736717.844132292,113.008333333333,44.8431666666667,1.61,2.72,,D,222015,0.08,3,2.4
736718.654531019,113.0355,44.9038333333333,3.83,1.99,,C,231542,0.1,1.2,2.2
736720.212504051,112.809666666667,44.9086666666667,13.15,1.87,,D,250505,0,3.8,0.9
736722.528408565,112.2325,44.5875,5.8,1.72,,C,271240,0.1,2.4,4.1
736722.727656019,111.914833333333,44.6446666666667,2.54,1.98,,D,271727,0.06,0.7,11.4
736725.010171412,112.548333333333,44.6266666666667,1.57,1.68,,C,300014,0.14,2.1,2.6
736727.480274421,111.885666666667,44.7153333333333,3.77,1.58,,D,11131,0.02,3.4,9.4
736727.615416088,114.096,44.4061666666667,9.75,2.12,,D,11446,0.07,0.9,6.3
736730.863966551,113.033833333333,44.794,6.37,2.22,,C,42043,0.04,2.2,1.2
736731.108608796,112.538333333333,44.586,0.05,1.76,,C,50236,0.21,1.3,4
736731.892921644,113.014333333333,44.789,9.47,2.49,,C,52125,0.08,0.9,2.6
736737.775404167,112.694333333333,45.2953333333333,2.71,1.67,,D,111836,0.04,3.8,10.4
736740.118150463,114.263,44.5265,12.18,1.64,,C,140250,0.12,1.4,4.7
736741.37839919,113.655666666667,44.681,11.09,1.59,,D,150904,0.2,4.6,2.1
736743.52699537,112.615166666667,44.444,5,1.41,,D,171238,0.03,5.7,10.9
736749.182742245,113.023333333333,44.8093333333333,0.84,1.57,,D,230422,0.09,3.3,12.5
736750.247039815,114.02,44.4983333333333,11.08,1.59,,C,240555,0,2.1,1.3
736753.129802431,112.125333333333,44.6366666666667,5.22,1.26,,D,270306,0,1.9,12.5
736762.367779861,111.976666666667,44.7465,0.01,1.3,,C,80849,0.03,1,2.3
736762.534677662,114.427833333333,44.5766666666667,14.1,1.8,,D,81249,0.01,12.5,3.3
736762.654037731,111.777333333333,44.7721666666667,8.04,2.02,,C,81541,0.1,1.6,1.9
736767.499655787,111.765,44.7658333333333,5.52,1.83,,D,131159,0.01,3.9,2.6
736768.326883102,113.0795,44.4315,4.85,1.75,,C,140750,0.18,1,2.1
736768.541624769,111.820166666667,45.3635,5.45,2.14,,D,141259,0,2.7,5.3
736772.130544329,112.4455,44.4088333333333,1.74,1.68,,C,180307,0.18,1.3,2.8
736783.361017824,113.9875,44.3163333333333,0.01,2.57,,B,290839,0.04,1,2.2
736783.469322338,112.0965,44.4173333333333,0.13,1.44,,C,291115,0.03,2.4,4.6
736784.87216713,111.982166666667,44.9498333333333,5.92,2.42,,C,302055,0.12,0.6,9.4
736786.554484606,113.965666666667,43.8338333333333,10.49,1.65,,D,11318,0.11,1,11.8
736793.363898958,111.835833333333,45.0921666666667,5,1.23,,D,80844,0.22,7.4,14.4
736796.481206829,112.796333333333,44.7528333333333,9.1,1.4,,C,111132,0.1,0.9,2.4
736799.412373032,114.242333333333,44.5825,0.05,1.87,,C,140953,0.04,2.1,3.7
736802.728102083,111.936,44.9573333333333,3.67,1.49,,D,171728,0.01,3.4,8.8
736803.051459722,112.357333333333,44.5296666666667,0.04,1.7,,D,180113,0.14,3,8.3
736803.141275694,113.021666666667,44.4746666666667,6.17,2.12,,C,180323,0.22,1.1,1.5
736803.558907176,112.211666666667,44.5975,15.13,2.32,,B,181324,0.07,0.8,1.4
736807.56770625,113.104833333333,45.1323333333333,0.01,1.95,,D,221337,0.12,5.6,11.8
736811.104827662,112.766333333333,44.751,8.83,2.4,,B,260230,0.07,0.7,2.4
736811.922432986,113.6795,45.3945,0.05,2.2,,D,262208,0.09,2.8,4.3
736812.617222106,114.018333333333,44.3808333333333,3.29,1.64,,D,271448,0.07,12.7,2.8
736815.315950926,112.219833333333,44.7711666666667,4.97,1.89,,D,300734,0.04,2.2,12.9
736817.294326736,111.8895,44.6446666666667,12,1.28,,C,20703,0.01,1.5,2.1
736820.448238542,114.567666666667,44.2336666666667,6.91,1.95,,D,51045,0.06,1.6,13.2
736825.400026273,112.1115,44.6151666666667,5.15,1.63,,C,100935,0.12,0.8,4.8
736825.736966551,112.4435,44.7166666666667,3.95,1.94,,C,101740,0.07,0.9,1.1
736826.081162153,113.643666666667,44.855,8.05,1.67,,D,110156,0.08,1.3,13.2
736826.258760069,114.087666666667,44.2865,1.54,0.61,,D,110612,0.01,8,9.7
736827.173971759,114.615333333333,44.5041666666667,0.31,2.18,,D,120410,0.2,4,2
736831.304814352,112.0785,44.7438333333333,5.63,1.54,,C,160718,0.24,1.6,4.9
736831.597768518,112.707166666667,44.493,4.7,2.17,,C,161420,0.24,2.3,1.6
736832.936800116,114.249333333333,44.547,4.54,1.84,,D,172228,0.01,7.1,5.8
736838.068703009,113.8985,44.1388333333333,4.95,1.6,,D,230138,0.23,7.6,16.6
736840.298254745,114.634833333333,44.3183333333333,7.39,2.15,,D,250709,0.05,3.2,13.3
736842.350304861,114.057,44.3801666666667,4.84,1.83,,C,270824,0,1.8,0.5
736844.051264468,112.932166666667,44.777,11.41,1.95,,C,290113,0.05,3.2,1.2
736844.058505555,112.131,44.7108333333333,2.52,1.67,,C,290123,0.15,1.1,2.4
736844.220240509,112.7515,44.9088333333333,6.53,1.65,,D,290516,0.11,7.8,9.6
