otime,lon,lat,depth,mag,magtype,quality,hypo_evt_no,rmse,Herr,Verr,depth_FSL
735974.431967477,-113.991333333333,44.439,1.15,0,,C,200288,0.12,1.2,1.1,1.267
735974.936537384,-113.981,44.5548333333333,5,0,,D,200289,0.23,2.6,23.2,4.718
735974.936523843,-114.098,44.4386666666667,7.99,0,,D,200290,0.68,4,3.9,7.336
735974.939908218,-114.3425,44.4601666666667,35.36,0,,D,200291,0.28,2.7,26.8,31.984
735974.94240081,-114.08,44.4608333333333,11.93,0,,D,200292,0.49,3,1.3,10.934
735974.954035301,-113.076166666667,44.5191666666667,5,0,,D,200293,0.13,1.3,16.8,4.728
735974.958634606,-112.632166666667,44.6888333333333,5,0,,C,200294,0.35,1.2,31.7,4.724
735974.997510417,-114.008,44.555,5,0,,D,200295,0.04,5.9,12.9,4.689
735975.036610069,-114.087333333333,44.4453333333333,5,0,,D,200296,0.01,4.1,12.5,4.71
735975.05960625,-114.027166666667,44.3923333333333,5,0,,D,200297,0.38,2.5,34,4.667
735975.069363542,-113.973,44.437,5,0,,D,200298,0.24,2.9,23.5,4.725
735975.078634606,-113.969,44.4446666666667,5,0,,D,200299,0.03,2.3,12.8,4.725
735975.094354398,-114.0465,44.4725,5,0,,D,200300,0.07,1.8,13.7,4.718
735975.100923495,-114.094833333333,44.4335,5,0,,D,200301,0.01,3.7,12.5,4.689
735975.121402431,-114.013666666667,44.4435,5,0,,D,200302,0.57,5.2,49.1,4.732
735975.142346181,-114.0315,44.4641666666667,5,0,,D,200303,0.15,1.5,17.6,4.718
735975.350797685,-114.063666666667,44.2933333333333,5,0,,D,200304,0.12,1.6,15.9,4.667
735975.37746875,-114.074,44.3745,5,0,,D,200305,0.19,1.6,19.8,4.718
735975.382126042,-114.338,44.1521666666667,5,0,,D,200306,0.09,1.4,14.7,4.689
735975.431424421,-112.412833333333,44.0881666666667,21.45,0,,D,200307,0.9,10.8,16.4,19.532
735975.490309028,-114.043666666667,44.3851666666667,10.18,0,,D,200308,0.39,2,1.3,9.328
735975.57122662,-114.016166666667,44.4463333333333,5,0,,D,200309,0.01,1.4,12.5,4.718
735975.578727662,-114.091,44.3908333333333,4.56,0,,C,200310,0.23,1.5,2.1,4.326
735975.673088542,-114.285833333333,45.091,5,0,,D,200311,0.24,5.9,23.9,4.66
735975.729379745,-114.0665,44.4628333333333,5,0,,D,200312,0.04,2.2,13,4.689
735975.789804167,-114.1225,44.4153333333333,7.11,0,,D,200313,0.44,2.1,1.7,6.566
735975.816647222,-114.092333333333,44.4158333333333,5,0,,D,200314,0.08,1.5,14,4.689
735975.826373495,-114.0955,44.432,5,0,,D,200315,0.03,1.5,12.8,4.689
735975.857147454,-114.088166666667,44.4436666666667,5,0,,D,200316,0.09,2,14.7,4.689
735975.858162847,-114.034666666667,44.3778333333333,0.8,0,,D,200317,0.14,17.2,1.4,0.952
735975.982181134,-114.2065,44.6293333333333,5,0,,D,200318,0.07,2.1,14,4.689
735976.067065278,-114.0725,44.4533333333333,13.64,0,,C,200319,0.07,1,0.7,12.494
735976.082614583,-114.072333333333,44.4545,5,0,,D,200320,0.22,1.8,22.1,4.689
735976.082625231,-114.078166666667,44.3453333333333,5,0,,D,200321,0.05,1.3,13.1,4.655
735976.119572917,-113.982166666667,44.4415,11.53,0,,C,200322,0.13,2,0.7,10.609
735976.135396065,-114.346333333333,44.3415,15.23,0,,D,200323,0.79,31.5,25.5,13.875
735976.216148843,-114.1965,43.718,5,0,,D,200324,1.73,11.8,99,4.689
735976.225320023,-111.255166666667,43.7908333333333,5.43,0,,D,200325,0.23,14.6,15,5.055
735976.24243287,-113.983,44.4558333333333,1.86,0,,C,200326,0.14,1.1,1.2,1.907
735976.244180903,-114.082166666667,44.456,5,0,,D,200327,0.01,1.8,12.5,4.689
735976.286491088,-114.080166666667,44.4466666666667,5,0,,D,200328,0.09,1.4,14.6,4.718
735976.290640856,-114.065166666667,44.442,13.77,0,,C,200329,0.18,1,1.1,12.611
735976.372014815,-114.065333333333,44.464,5,0,,D,200330,0.05,2.1,13.1,4.689
735976.374251157,-114.095833333333,44.4255,5,0,,D,200331,0.04,1.4,12.9,4.718
735976.391168287,-114.1005,44.454,5,0,,D,200332,0.04,1,12.9,4.66
735976.464592593,-114.08,44.4536666666667,5,0,,D,200333,0.06,1.5,13.5,4.689
735976.553856134,-114.4905,44.8131666666667,5.12,0,,D,200334,4.48,38.2,29.6,4.841
735976.573145949,-114.106833333333,44.441,5,0,,D,200335,0.09,2.3,14.7,4.689
735976.829114583,-114.016166666667,44.44,5,0,,D,200336,0.11,1.9,15.4,4.735
735976.867811458,-114.092,44.4413333333333,5,0,,D,200337,0.03,1.7,12.7,4.689
735976.931856366,-113.321333333333,44.8843333333333,5,0,,D,200338,0.48,3.5,41.9,4.7
735976.970845023,-114.081833333333,44.4438333333333,5,0,,D,200339,0.02,2.6,12.6,4.689
735977.068426042,-112.1285,44.6651666666667,5,0,,D,200340,0.25,1.8,24.4,4.657
735977.119533333,-113.975,44.4168333333333,3.53,0,,C,200341,0.12,1.5,0.9,3.41
735977.181197569,-112.068166666667,44.6805,5,0,,D,200342,0.34,3.4,31.3,4.689
735977.354196412,-114.092833333333,44.4388333333333,0.02,0,,C,200343,0.27,1.4,2.2,0.25
735977.527900694,-114.223,44.579,3.45,0,,D,200344,0.02,2.2,12.6,3.323
735977.941000116,-113.988666666667,43.1515,5,0,,D,200345,2.99,99,99,4.66
735978.108480324,-114.042,44.4413333333333,5,0,,D,200346,0.16,1.9,18.5,4.718
735978.150745718,-112.7505,44.7425,5,0,,C,200347,0.35,1,31.9,4.716
735978.208002778,-114.512666666667,44.3225,5.64,0,,C,200348,0.13,1.1,1.2,5.295
735978.365106134,-114.040166666667,44.3228333333333,5,0,,D,200349,0.13,2.2,16.5,4.667
735978.369189005,-113.952,44.3481666666667,5,0,,D,200350,0.06,4.3,13.6,4.722
735978.407398958,-112.5465,44.7076666666667,5,0,,C,200351,0.12,0.7,16,4.718
735978.809125347,-114.4315,44.4968333333333,35.81,0,,D,200352,0.21,4.8,21.3,32.382
735978.836106944,-112.152666666667,45.4985,5,0,,D,200353,1.2,9.5,99,4.702
735978.930698495,-113.958333333333,44.4486666666667,9.59,0,,D,200354,0.57,3.1,2.1,8.85
735978.988633796,-113.9015,44.2595,5,0,,D,200355,4.37,14.3,35.6,4.689
735979.044102546,-114.103,44.4561666666667,3.05,0,,D,200356,0.05,2.4,13.2,2.964
735979.050870139,-114.019,44.388,5,0,,D,200357,0.04,1.2,12.9,4.718
735979.175510995,-114.105666666667,44.4578333333333,8.53,0,,C,200358,0.09,1.4,1.1,7.909
735979.24203588,-114.038166666667,44.4553333333333,11.42,0,,C,200359,0.12,1,0.7,10.496
735979.363949537,-114.173333333333,44.4633333333333,3.58,0,,D,200360,0.11,1.8,15.6,3.455
735979.403951389,-114.081333333333,44.4465,5,0,,D,200361,0.02,2.3,12.6,4.689
735979.403942477,-114.213,44.4286666666667,9.68,0,,D,200362,0.01,5.7,1.6,8.879
735979.44581412,-114.066166666667,44.4456666666667,5,0,,D,200363,0.07,2,13.9,4.689
735979.515213426,-114.349166666667,44.7918333333333,5,0,,D,200364,0.12,2.2,16.3,4.689
735979.677173727,-114.414666666667,44.73,7.25,0,,C,200365,0.01,1.4,1.7,6.743
735979.75001794,-114.069166666667,44.4438333333333,5,0,,D,200366,0.01,1.4,12.5,4.689
735979.841346759,-114.029666666667,44.4416666666667,13.79,0,,D,200367,0.34,1.9,1.5,12.643
735979.868782755,-114.094666666667,44.4605,5,0,,D,200368,0.01,5.5,12.5,4.71
735979.86879537,-113.998,44.409,5,0,,D,200369,0.12,2.5,16.1,4.696
735979.945987153,-113.9265,44.4938333333333,5,0,,D,200370,0.13,1.4,16.6,4.725
735979.951649884,-114.021333333333,44.6293333333333,5,0,,D,200371,0.02,3.8,12.6,4.706
735979.951666319,-113.983833333333,44.439,10.44,0,,D,200372,0.73,4.5,2,9.628
735980.074856482,-114.039333333333,44.3758333333333,5,0,,D,200373,0.04,1.6,12.9,4.667
735980.18864456,-114.1095,44.4445,5,0,,D,200374,0.12,1.6,16.2,4.71
735980.188657639,-114.0375,44.453,11.55,0,,D,200375,0.05,2.6,1,10.562
735980.219238542,-114.010166666667,44.5611666666667,5,0,,D,200376,0.01,4.8,12.5,4.71
735980.219200694,-114.35,44.4793333333333,0.04,0,,D,200377,0.18,3.2,1.6,0.268
735980.237607176,-114.044833333333,44.4346666666667,0.02,0,,D,200378,0.31,2,3.8,0.25
735980.256591898,-114.0935,44.4288333333333,5,0,,D,200379,0.21,2.1,21.2,4.696
735980.270853241,-113.036333333333,44.357,5,0,,C,200380,0.37,1.3,33,4.703
735980.271594097,-114.148,44.4251666666667,8.44,0,,D,200381,0.01,3,2,7.828
735980.300715625,-114.142333333333,44.3313333333333,9.17,0,,D,200382,0.28,5.6,2.2,8.42
735980.314763426,-114.0825,44.3696666666667,5,0,,D,200383,0.18,2.3,19.5,4.722
735980.340777894,-114.0095,44.5886666666667,5,0,,D,200384,0.01,3.9,12.6,4.689
735980.39048588,-114.091166666667,44.4383333333333,5,0,,D,200385,0.07,1.8,13.6,4.71
735980.430336921,-114.086833333333,44.4481666666667,5,0,,D,200386,0.04,1.7,12.9,4.689
735980.508296181,-114.077666666667,44.4445,5,0,,D,200387,0.01,2.2,12.5,4.689
735980.508269097,-114.271166666667,44.5126666666667,4.98,0,,D,200388,0.12,4.7,4,4.683
735980.54406169,-112.711333333333,44.7461666666667,5,0,,C,200389,0.42,1,37.3,4.713
735980.544062963,-112.745166666667,44.7501666666667,5,0,,D,200390,0.1,2.6,15.2,4.667
735980.588685532,-113.996833333333,44.587,5,0,,D,200391,0.01,4.5,12.5,4.71
735980.58870706,-113.971333333333,44.4603333333333,5,0,,D,200392,0.24,1.7,23.8,4.732
735980.599270255,-114.014,44.463,5,0,,D,200393,0.05,1.9,13.1,4.752
735980.612490046,-114.083333333333,44.458,5,0,,D,200394,0.05,1.5,13.1,4.71
735980.612508102,-114.026333333333,44.4498333333333,14.75,0,,C,200395,0.26,2.3,1.2,13.441
735980.656575231,-114.182333333333,44.3983333333333,5,0,,D,200396,0.05,1.3,13.1,4.732
735980.755983681,-114.065166666667,44.4511666666667,5,0,,D,200397,0.01,2.3,12.6,4.689
735980.822906134,-113.933,44.5116666666667,5,0,,D,200398,0.07,2.3,13.6,4.742
735980.822892708,-114.396666666667,44.4545,35.26,0,,D,200399,0.03,1.6,12.7,31.887
735980.835492014,-113.111333333333,44.4105,5,0,,D,200400,0.11,0.9,15.7,4.734
735980.948513194,-113.916,44.4741666666667,5,0,,D,200401,0.35,3.8,31.6,4.727
735981.029575579,-113.994666666667,44.4291666666667,5,0,,D,200402,0.37,2.9,32.9,4.718
735981.577489005,-114.049333333333,44.439,5,0,,D,200403,0.18,1.1,19.5,4.689
735981.760332639,-114.041166666667,44.4361666666667,5,0,,D,200404,0.16,1.8,18.1,4.718
735981.853833449,-114.194,44.64,23.39,0,,D,200405,0.09,9.8,10.6,21.217
735981.853854398,-111.2295,43.9333333333333,0.31,0,,D,200406,0.25,3.2,1.7,0.511
735981.923239005,-113.658666666667,45.1383333333333,5,0,,D,200407,2.18,89.9,41.5,4.701
735981.923275,-114.1645,46.2518333333333,6.73,0,,D,200408,1.95,68.3,71.7,6.289
735981.941206829,-114.057166666667,44.4745,5,0,,D,200409,0.03,1.6,12.7,4.689
735981.978461111,-114.229,44.642,5,0,,D,200410,0.23,2.2,23.1,4.689
735981.978491435,-114.2145,44.482,4.65,0,,D,200411,0.07,3.6,1,4.352
735981.994103472,-114.053333333333,44.5348333333333,22.81,0,,D,200412,0.07,7.5,9.4,20.761
735982.031852894,-114.074166666667,44.4198333333333,10.27,0,,C,200413,0.22,2.1,1.8,9.461
735982.135084259,-114.106333333333,44.3875,5,0,,D,200414,0.1,1,15.1,4.718
735982.391618287,-112.5405,44.5308333333333,5,0,,D,200415,0.06,1.7,13.3,4.706
735982.838125926,-112.186666666667,42.4955,5,0,,D,200416,0.04,1.3,13,4.637
735982.871703125,-114.187833333333,44.4656666666667,5,0,,D,200417,0.84,7.8,71.2,4.718
735983.54664919,-111.867166666667,45.1626666666667,3.79,0,,D,200418,0.01,3.3,1.7,3.633
735983.837415394,-113.131666666667,45.1105,5,0,,D,200419,1.44,7.1,99,4.723
735983.863130671,-113.987833333333,43.7023333333333,5,0,,D,200420,4.75,49.4,99,4.662
735983.863369445,-112.861333333333,43.718,5,0,,D,200421,0.62,4.4,53.5,4.685
735984.565875347,-114.107,44.3858333333333,5,0,,D,200422,0.31,2.6,28.4,4.718
735985.003869907,-114.647333333333,44.7773333333333,5,0,,D,200423,0.04,4.2,12.9,4.66
735985.017043981,-114.691,44.8391666666667,5,0,,D,200424,0.18,2,19.3,4.66
735985.046379282,-112.9845,44.8555,5,0,,D,200425,0.26,2,25.1,4.717
735985.046691435,-114.047666666667,44.4518333333333,5,0,,D,200426,0.07,1.1,13.7,4.718
735985.050043634,-112.228166666667,44.6498333333333,5,0,,D,200427,0.17,1.4,19.2,4.724
735985.109761343,-111.122333333333,44.6193333333333,4.39,0,,D,200428,0.01,2.9,1.6,4.183
735985.120965046,-111.203166666667,44.8383333333333,11.19,0,,D,200429,0.06,1.6,13.6,10.29
735985.122943403,-111.207166666667,44.6178333333333,4.97,0,,D,200430,0.01,10.2,7.4,4.706
735985.137068866,-113.472166666667,44.5261666666667,5,0,,C,200431,0.17,0.8,19,4.694
735985.137614815,-112.197166666667,44.6711666666667,5,0,,D,200432,0.02,1.9,12.6,4.727
735985.137624537,-112.334,44.6468333333333,5,0,,D,200433,0.06,1.2,13.5,4.718
735985.169189236,-111.252,44.7946666666667,5,0,,D,200434,0.1,1.8,14.8,4.72
735985.19188669,-114.7175,44.8271666666667,4.82,0,,D,200435,0.05,8.4,2.7,4.571
735985.203940972,-114.714666666667,44.8945,6.78,0,,D,200436,0.26,8.7,8.8,6.334
735985.216184606,-113.256666666667,45.9701666666667,4.61,0,,D,200437,0.21,20.6,7,4.306
735985.217274074,-114.7665,44.7713333333333,4.75,0,,D,200438,0.05,2.8,13.1,4.435
735985.254193171,-112.261,44.6523333333333,5,0,,D,200439,0.14,1.2,17.2,4.722
735985.263132639,-113.052666666667,43.8898333333333,5,0,,D,200440,0,1.8,12.5,4.718
735985.344129282,-112.293166666667,45.9575,5,0,,D,200441,0.03,2.1,12.7,4.717
735985.365924421,-111.17,43.875,5,0,,D,200442,0.09,1.5,14.4,4.637
735985.365965278,-113.781833333333,45.946,14.41,0,,D,200443,1.39,69.7,59.8,13.201
735985.432137616,-111.166666666667,44.8121666666667,5,0,,D,200444,0.04,1.6,12.9,4.717
735985.568770023,-114.0825,44.4533333333333,5,0,,D,200445,0.02,2.2,12.6,4.689
735985.599489815,-112.773833333333,44.1043333333333,5,0,,D,200446,0.69,7.3,58.7,4.725
735985.644550232,-114.630833333333,44.7556666666667,1.9,0,,C,200447,0.05,1.3,1.5,1.929
735985.835027546,-112.416333333333,46.1693333333333,4.21,0,,D,200448,0.02,2.6,12.6,3.946
735985.9078,-113.581166666667,44.8803333333333,5,0,,D,200449,0.86,50.2,51.5,4.655
735985.913110764,-113.948833333333,44.2905,5,0,,D,200450,0.01,1.5,12.6,4.735
735986.006226852,-114.063666666667,44.4666666666667,5,0,,D,200451,0.07,2.4,13.8,4.689
735986.104132176,-114.095166666667,44.4295,5,0,,D,200452,0.1,1.7,14.9,4.71
735986.262683565,-113.523666666667,44.2041666666667,5,0,,D,200453,2.59,8.5,99,4.683
735986.468083681,-114.140333333333,45.5281666666667,5,0,,D,200454,0.91,6.7,76.8,4.657
735986.614954745,-114.045166666667,44.423,5,0,,D,200455,0.06,1,13.5,4.718
735986.754861458,-114.077833333333,44.4353333333333,5,0,,D,200456,0.03,1.6,12.7,4.689
735987.288663079,-111.5645,44.8773333333333,5,0,,D,200457,0.09,1.7,14.7,4.687
735987.288641667,-111.549333333333,44.7633333333333,1.2,0,,D,200458,0.19,2.5,20,1.247
735987.487729051,-114.054666666667,44.4758333333333,5,0,,D,200459,0.04,3.9,12.9,4.71
735987.490489815,-114.082333333333,44.4446666666667,5,0,,D,200460,0.08,1.5,14.3,4.71
735987.575224306,-115.786666666667,43.8923333333333,5,0,,D,200461,4.16,99,31.6,4.718
735987.781185764,-113.285166666667,45.496,5,0,,D,200462,0.75,4.5,63.4,4.695
735987.843709954,-114.092333333333,44.4438333333333,5,0,,D,200463,0.1,1.9,14.9,4.735
735987.843728009,-113.982333333333,44.5026666666667,0.64,0,,C,200464,0.18,1.9,1.2,0.777
735988.019610185,-114.073333333333,44.4488333333333,5,0,,D,200465,0.09,1.5,14.5,4.735
735988.022136111,-114.090833333333,44.4058333333333,10.18,0,,C,200466,0.06,1,0.5,9.369
735988.02732963,-114.076833333333,44.456,5,0,,D,200467,0.02,1.4,12.6,4.689
735988.351116551,-113.002333333333,44.1143333333333,5,0,,D,200468,2.37,23.6,99,4.725
735988.496059375,-114.107166666667,44.4455,5,0,,D,200469,0.04,1.4,13,4.71
735988.496098148,-113.862166666667,44.4746666666667,4.16,0,,C,200470,0.08,2.2,1.2,3.899
735988.572226968,-114.079,44.458,5,0,,D,200471,0.02,2.5,12.6,4.689
735989.539147801,-114.131833333333,44.4083333333333,5,0,,D,200472,0.09,3.8,14.6,4.71
735989.539149537,-114.1305,44.4941666666667,9.3,0,,C,200473,0.18,1.8,1.1,8.602
735989.772241204,-111.8295,44.6816666666667,0.16,0,,D,200474,0.23,4,2.5,0.362
735990.049781713,-114.082333333333,44.4413333333333,5,0,,D,200475,0.04,3,13,4.689
735990.202053819,-113.984333333333,44.3058333333333,5,0,,D,200476,0.25,1.9,24,4.718
735990.202044097,-114.32,44.3285,34.06,0,,D,200477,0.13,5.3,6.5,30.872
735990.210132986,-114.016666666667,44.3591666666667,5,0,,D,200478,0.02,2.7,12.7,4.689
735990.260543866,-114.085333333333,44.4433333333333,7.33,0,,C,200479,0.2,1.4,2,6.832
735990.260996875,-114.005166666667,44.5616666666667,5,0,,D,200480,0.02,5.5,12.6,4.716
735990.262933449,-114.070333333333,44.4458333333333,5,0,,D,200481,0.01,1.3,12.6,4.718
735990.571265278,-112.9955,45.2393333333333,5,0,,D,200482,1.46,18,99,4.702
735990.577726389,-114.021666666667,44.3508333333333,5,0,,D,200483,0.03,3,12.7,4.689
735990.71192581,-112.974333333333,45.2231666666667,5,0,,D,200484,0.93,11.3,78.5,4.702
735990.904705093,-114.115,44.4605,3.04,0,,D,200485,0.29,2.4,27.4,2.987
735991.306890972,-113.999333333333,44.4623333333333,5,0,,D,200486,0.02,1.7,12.6,4.725
735991.850591551,-114.481666666667,43.8078333333333,5,0,,D,200487,4.67,34.3,99,4.66
735992.040272801,-114.297833333333,44.631,5,0,,D,200488,0.15,2.7,17.6,4.689
735992.776313542,-113.96,44.3928333333333,5,0,,D,200489,0.28,2.5,26.8,4.718
735993.375419444,-114.202,44.5755,5,0,,D,200490,0.06,1.8,13.6,4.718
735993.736223843,-113.986,44.4626666666667,4.27,0,,C,200491,0.06,1.7,2,4.067
735993.942676852,-112.593,44.1766666666667,5,0,,D,200492,0.05,1.4,13.1,4.698
735993.950397801,-114.090166666667,44.402,5,0,,D,200493,0.17,1.6,19.1,4.722
735993.950367014,-110.791333333333,44.4938333333333,2.73,0,,D,200494,1.59,70.5,69.5,2.614
735993.951738889,-114.0235,44.446,8.7,0,,D,200495,0.57,2,3.4,8.054
735993.993534607,-114.014666666667,44.3391666666667,5,0,,D,200496,0.11,2.2,15.6,4.707
735993.993546181,-113.980166666667,44.4046666666667,0,0,,D,200497,0.44,2.1,3,0.16
735994.143026157,-114.013333333333,44.4608333333333,5,0,,D,200498,0.11,3.8,15.3,4.689
735994.77011169,-110.276333333333,43.993,4.5,0,,D,200499,1.28,69.4,70.6,4.302
735995.044226505,-114.115,44.4255,5,0,,D,200500,0.07,2.5,13.7,4.71
735995.044228009,-114.126,44.4528333333333,5,0,,D,200501,0.27,3.9,25.5,4.732
735995.183803009,-114.091,44.439,5,0,,D,200502,0.05,3,13.3,4.689
735995.342865509,-114.015,44.342,4.71,0,,D,200503,0.19,3.2,2,4.471
735995.355386343,-114.018333333333,44.5538333333333,5,0,,D,200504,0.01,6.5,12.5,4.689
735995.355396644,-114.005833333333,44.4383333333333,5,0,,D,200505,0.16,1.3,18.3,4.724
735995.478577199,-114.014,44.4396666666667,10.54,0,,D,200506,0.33,1.9,1.9,9.71
735995.493059375,-114.1075,44.4483333333333,5,0,,D,200507,0.1,1.9,14.9,4.689
735995.658264352,-114.076,44.6713333333333,5,0,,D,200508,0.21,1.5,21.7,4.734
735995.694163657,-114.0725,44.4403333333333,5,0,,D,200509,0.11,2,15.5,4.689
735995.694171759,-113.994166666667,44.4301666666667,5.91,0,,D,200510,0.09,3.6,3.8,5.472
735995.708086111,-111.178333333333,43.964,0.08,0,,C,200511,0.1,1.4,1.8,0.239
735995.805428472,-112.1105,44.7856666666667,5,0,,D,200512,0.1,1.1,14.9,4.724
735995.805429514,-112.189666666667,44.7561666666667,0.14,0,,C,200513,0.15,1.2,4.9,0.33
735995.952553241,-111.505,44.726,1.74,0,,D,200514,0.13,2.5,16.8,1.733
735996.414809144,-114.094,44.4621666666667,5,0,,D,200001,0.07,2.7,13.9,4.689
735996.71028831,-113.950166666667,44.3913333333333,5,0,,D,200002,0.14,2,16.9,4.732
735996.870660648,-113.926833333333,44.4825,5,0,,C,200003,0.04,3.5,13,4.707
735996.870634954,-114.170666666667,44.3701666666667,5,0,,D,200004,0.46,4.5,40,4.732
735996.953664815,-112.683,45.5205,5,0,,D,200005,0.13,2.3,16.8,4.702
735997.14103287,-114.008833333333,44.3745,5,0,,D,200006,0.05,1.3,13.1,4.732
735997.209021875,-114.071333333333,44.6521666666667,5,0,,D,200007,0.08,2.7,14.2,4.703
735997.22019838,-111.074,44.7706666666667,6.61,0,,C,200008,0.05,1.5,1.6,6.166
735997.437887847,-114.023,44.468,5,0,,D,200009,0.13,1.5,16.4,4.735
735997.459474884,-112.792333333333,47.3133333333333,5,0,,D,200010,6.43,99,31.6,4.717
735997.739223727,-113.996,44.4721666666667,0.05,0,,D,200011,0.04,3.6,2.2,0.278
735998.327279514,-114.109833333333,44.4155,5,0,,D,200012,0.08,3.3,14.2,4.689
735998.814756597,-114.071333333333,44.431,5,0,,D,200013,0.05,2.1,13.1,4.707
735999.654846875,-114.071666666667,44.4443333333333,5,0,,D,200014,0.12,1.5,16.1,4.71
736000.177166435,-112.706666666667,45.2296666666667,5,0,,D,200015,0.16,1.2,18.1,4.702
736000.492339699,-114.073666666667,44.5133333333333,5,0,,C,200016,0.08,1.6,14,4.71
736000.492363194,-114.2485,44.4273333333333,33.69,0,,D,200017,0.01,3.2,4.7,30.474
736000.675651968,-114.074333333333,44.402,5,0,,D,200018,0.05,3.2,13.2,4.689
736000.841326852,-114.553333333333,44.3386666666667,6.73,0,,D,200019,0.33,14,5.5,6.276
736001.183337963,-114.096833333333,44.4398333333333,5,0,,D,200020,0.03,2.2,12.7,4.689
736001.478676389,-114.071166666667,44.289,5,0,,D,200021,0.03,2.8,12.8,4.689
736001.629154398,-114.092,44.447,5,0,,D,200022,0.06,1.8,13.5,4.71
736001.758580093,-114.0755,44.4628333333333,5,0,,D,200023,0.04,4.4,13,4.71
736001.758585532,-114.327166666667,44.4291666666667,27.27,0,,D,200024,0.29,4.4,5.5,24.765
736001.791669329,-114.135833333333,44.4501666666667,7.7,0,,D,200025,0.25,2.8,1.8,7.097
736001.828391204,-114.104333333333,44.4678333333333,10.35,0,,C,200026,0.21,1.3,1.5,9.55
736001.917789583,-114.104333333333,44.4345,5,0,,D,200027,0.11,1.6,15.3,4.71
736001.917783565,-114.169333333333,44.374,5,0,,D,200028,0.38,2.5,34.1,4.722
736002.099205324,-113.268,44.561,5,0,,D,200029,0.08,1,14,4.734
736002.323958449,-112.5595,44.6438333333333,5,0,,D,200030,0.02,0.7,12.7,4.735
736002.351755093,-113.937166666667,44.4546666666667,8.36,0,,D,200031,0.21,14.6,15.1,7.679
736002.880433333,-114.0125,44.4303333333333,5,0,,D,200032,0.08,2.7,14.1,4.724
736003.142609722,-114.091166666667,44.4461666666667,5,0,,D,200033,0.04,2.2,12.9,4.689
736003.792191435,-114.1,44.3483333333333,4.72,0,,D,200034,0.5,2.3,4,4.445
736003.821122107,-114.012833333333,44.3578333333333,5,0,,D,200035,0.02,4.7,12.6,4.71
736003.821114931,-114.074333333333,44.3638333333333,5,0,,D,200036,0.33,2.1,30.1,4.732
736003.913155903,-114.070666666667,44.4665,5,0,,D,200037,0.14,4.3,17.2,4.735
736003.913157755,-114.118333333333,44.4878333333333,6.65,0,,D,200038,0.31,3.1,1.8,6.207
736004.126810301,-114.011166666667,44.3295,5,0,,D,200039,0.21,1.6,21.5,4.722
736004.126815046,-113.992333333333,44.3205,5.35,0,,D,200040,0.23,15.9,16.5,4.982
736004.360831134,-114.024,44.3506666666667,5,0,,D,200041,0.05,1.5,13.1,4.689
736004.520972338,-114.005833333333,44.3696666666667,5.98,0,,C,200042,0.2,1,1.1,5.633
736004.563228357,-114.103666666667,44.3861666666667,7.52,0,,D,200043,0.22,2.8,1.5,7
736005.270774537,-112.603333333333,43.9541666666667,5,0,,D,200044,2.49,12.2,99,4.707
736005.899741667,-113.986166666667,44.4451666666667,5,0,,D,200045,0.25,1.9,24.5,4.725
736005.89974213,-113.989166666667,44.4761666666667,0.34,0,,D,200046,0.38,2.8,4.3,0.507
736005.960474769,-111.957333333333,44.4898333333333,5,0,,D,200047,2.07,17.5,99,4.725
