otime,lon,lat,depth,mag,magtype,quality,hypo_evt_no,rmse,Herr,Verr,depth_FSL,d_time
736955.710188079,-111.4205,42.6103333333333,5.84,0,NaN,B,201499,0.13,0.9,0.6,5.472,17-Sep-2017 17:02:40
736955.725967477,-111.481833333333,42.6055,2.03,0,NaN,B,201500,0.09,0.6,0.4,2.031,17-Sep-2017 17:25:23
736955.81167037,-111.448166666667,42.58,2.46,0,NaN,B,201502,0.07,0.5,0.3,2.42,17-Sep-2017 19:28:48
736955.813241435,-111.428333333333,42.5975,6.83,0,NaN,B,201503,0.08,0.8,0.5,6.359,17-Sep-2017 19:31:04
736955.834498611,-111.451833333333,42.6035,7.09,0,NaN,B,201504,0.06,0.8,0.4,6.592,17-Sep-2017 20:01:40
736955.836457292,-111.422666666667,42.5493333333333,7.13,0,NaN,B,201505,0.08,0.5,0.6,6.624,17-Sep-2017 20:04:29
736955.850695602,-111.436166666667,42.541,7.61,0,NaN,B,201506,0.08,0.9,0.6,7.062,17-Sep-2017 20:25:00
736955.853124884,-111.4425,42.5733333333333,2.1,0,NaN,C,201507,0.17,0.8,0.4,2.094,17-Sep-2017 20:28:29
736955.867592708,-111.3905,42.5321666666667,2.81,0,NaN,C,201508,0.05,1.4,0.5,2.731,17-Sep-2017 20:49:20
736955.885441898,-111.42,42.5835,1.9,0,NaN,B,201509,0.05,0.8,0.4,1.913,17-Sep-2017 21:15:02
736955.885706944,-111.419666666667,42.5781666666667,2.21,0,NaN,C,201510,0.07,1.4,0.8,2.217,17-Sep-2017 21:15:25
736955.937734144,-111.424833333333,42.6045,6.07,0,NaN,B,201511,0.09,0.8,0.5,5.676,17-Sep-2017 22:30:20
736955.947988773,-111.431166666667,42.5883333333333,6.67,0,NaN,B,201512,0.1,0.6,0.5,6.215,17-Sep-2017 22:45:06
736955.950502199,-111.4125,42.6023333333333,4.22,0,NaN,B,201513,0.08,0.8,0.8,4.005,17-Sep-2017 22:48:43
736955.96911412,-111.449333333333,42.5843333333333,2.33,0,NaN,B,201514,0.09,0.7,0.3,2.308,17-Sep-2017 23:15:31
736955.987728241,-111.4275,42.606,6.09,0,NaN,C,201516,0.08,1.2,0.6,5.685,17-Sep-2017 23:42:19
736955.989240046,-111.446666666667,42.5928333333333,6.7,0,NaN,B,201517,0.09,0.6,0.5,6.238,17-Sep-2017 23:44:30
736955.996979977,-111.461333333333,42.6775,7.72,0,NaN,B,201518,0.13,0.9,0.6,7.158,17-Sep-2017 23:55:39
736956.001697338,-111.423666666667,42.5888333333333,1.78,0,NaN,B,201519,0.04,0.9,0.4,1.802,18-Sep-2017 00:02:26
736956.014622454,-111.42,42.5236666666667,4.55,0,NaN,B,201520,0.09,0.6,1.3,4.309,18-Sep-2017 00:21:03
736956.072678472,-111.446833333333,42.637,3.79,0,NaN,B,201524,0.04,0.4,0.3,3.622,18-Sep-2017 01:44:39
736956.074879167,-111.454333333333,42.6365,3.6,0,NaN,C,201525,0.07,0.7,0.4,3.443,18-Sep-2017 01:47:49
736956.075787731,-111.404333333333,42.596,1.3,0,NaN,D,201526,0.34,1.5,1.6,1.374,18-Sep-2017 01:49:08
736956.081782292,-111.444833333333,42.6353333333333,3.46,0,NaN,B,201527,0.12,0.5,0.4,3.331,18-Sep-2017 01:57:45
736956.083421875,-111.454333333333,42.6291666666667,7.35,0,NaN,B,201528,0.07,0.6,0.5,6.825,18-Sep-2017 02:00:07
736956.086581829,-111.473166666667,42.6096666666667,2.72,0,NaN,B,201530,0.07,0.3,0.2,2.659,18-Sep-2017 02:04:40
736956.108446528,-111.453833333333,42.632,4.03,0,NaN,B,201533,0.05,0.6,0.4,3.835,18-Sep-2017 02:36:09
736956.110069792,-111.448833333333,42.6311666666667,4.36,0,NaN,B,201534,0.07,0.5,0.3,4.138,18-Sep-2017 02:38:30
736956.111672454,-111.45,42.6303333333333,4.13,0,NaN,B,201535,0.04,0.5,0.4,3.921,18-Sep-2017 02:40:48
736956.114903472,-111.425,42.587,4.9,0,NaN,B,201537,0.09,1,0.8,4.617,18-Sep-2017 02:45:27
736956.115733796,-111.417833333333,42.5916666666667,5.48,0,NaN,B,201538,0.11,0.4,0.4,5.142,18-Sep-2017 02:46:39
736956.135896065,-111.433666666667,42.589,5.64,0,NaN,B,201539,0.06,0.7,0.5,5.286,18-Sep-2017 03:15:41
736956.169094792,-111.419333333333,42.5646666666667,7.54,0,NaN,B,201541,0.12,0.6,0.7,6.999,18-Sep-2017 04:03:29
736956.16969618,-111.428,42.5988333333333,6.55,0,NaN,B,201542,0.03,0.8,0.4,6.104,18-Sep-2017 04:04:21
736956.170714468,-111.411666666667,42.5225,3.51,0,NaN,B,201543,0.1,0.6,1.3,3.372,18-Sep-2017 04:05:49
736956.172916435,-111.4265,42.5966666666667,6.72,0,NaN,C,201544,0.02,1.4,1.4,6.262,18-Sep-2017 04:08:59
736956.174295255,-111.415333333333,42.5936666666667,6.37,0,NaN,B,201545,0.1,0.5,0.5,5.941,18-Sep-2017 04:10:59
736956.188190393,-111.430333333333,42.5483333333333,8.09,0,NaN,B,201546,0.08,0.5,0.7,7.495,18-Sep-2017 04:30:59
736956.198189931,-111.461833333333,42.611,2.19,0,NaN,B,201547,0.09,0.6,0.3,2.184,18-Sep-2017 04:45:23
736956.200806134,-111.4725,42.6096666666667,2.84,0,NaN,B,201548,0.07,0.5,0.2,2.768,18-Sep-2017 04:49:09
736956.203730093,-111.4815,42.617,2.04,0,NaN,B,201549,0.15,0.9,0.9,2.038,18-Sep-2017 04:53:22
736956.245487384,-111.457666666667,42.619,2.73,0,NaN,B,201551,0.08,0.6,0.3,2.668,18-Sep-2017 05:53:30
736956.250539699,-111.419833333333,42.594,5.77,0,NaN,B,201552,0.09,0.6,0.5,5.404,18-Sep-2017 06:00:46
736956.260743171,-111.436166666667,42.5745,0.55,0,NaN,B,201553,0.2,0.6,1,0.706,18-Sep-2017 06:15:28
736956.269003125,-111.434,42.556,6.74,0,NaN,B,201554,0.07,0.6,0.4,6.276,18-Sep-2017 06:27:21
736956.289844213,-111.428166666667,42.5251666666667,5.39,0,NaN,B,201556,0.11,0.6,1.2,5.051,18-Sep-2017 06:57:22
736956.303686806,-111.448333333333,42.6398333333333,7.21,0,NaN,B,201557,0.06,0.6,0.4,6.694,18-Sep-2017 07:17:18
736956.320611343,-111.467333333333,42.615,7.33,0,NaN,B,201558,0.05,0.6,0.4,6.808,18-Sep-2017 07:41:40
736956.357268403,-111.412666666667,42.6476666666667,1.38,0,NaN,B,201563,0.08,0.4,0.5,1.453,18-Sep-2017 08:34:27
736956.358148843,-111.432,42.5356666666667,6.07,0,NaN,B,201564,0.09,0.5,0.6,5.676,18-Sep-2017 08:35:44
736956.361788657,-111.435833333333,42.588,6.35,0,NaN,B,201565,0.11,0.7,0.5,5.923,18-Sep-2017 08:40:58
736956.363195949,-111.433666666667,42.5986666666667,2.15,0,NaN,B,201566,0.09,0.6,0.3,2.144,18-Sep-2017 08:43:00
736956.365511458,-111.434833333333,42.5993333333333,2.12,0,NaN,B,201568,0.09,0.6,0.3,2.12,18-Sep-2017 08:46:20
736956.375098495,-111.435833333333,42.5996666666667,2.09,0,NaN,B,201569,0.05,0.5,0.3,2.092,18-Sep-2017 09:00:08
736956.392838657,-111.416833333333,42.5456666666667,4.31,0,NaN,B,201571,0.1,0.4,0.7,4.094,18-Sep-2017 09:25:41
736956.394927431,-111.410166666667,42.5435,3.32,0,NaN,B,201572,0.12,0.7,1.2,3.203,18-Sep-2017 09:28:41
736956.39542581,-111.411166666667,42.5456666666667,3.37,0,NaN,B,201573,0.11,0.6,0.9,3.265,18-Sep-2017 09:29:24
736956.395847569,-111.414833333333,42.5423333333333,3.5,0,NaN,B,201574,0.14,0.7,1,3.371,18-Sep-2017 09:30:01
736956.401385417,-111.427,42.6083333333333,5.65,0,NaN,B,201575,0.05,0.7,0.5,5.291,18-Sep-2017 09:37:59
736956.411174074,-111.445333333333,42.5926666666667,7.75,0,NaN,B,201576,0.08,0.9,0.5,7.19,18-Sep-2017 09:52:05
736956.414865046,-111.468666666667,42.6196666666667,2.84,0,NaN,C,201577,0.03,1,0.5,2.763,18-Sep-2017 09:57:24
736956.422222222,-111.437666666667,42.5731666666667,1.65,0,NaN,B,201578,0.11,0.6,0.4,1.694,18-Sep-2017 10:07:59
736956.430813773,-111.4105,42.5141666666667,2.39,0,NaN,B,201579,0.1,0.5,0.8,2.363,18-Sep-2017 10:20:22
736956.432899653,-111.454,42.6163333333333,2.23,0,NaN,B,201580,0.06,0.5,0.3,2.219,18-Sep-2017 10:23:22
736956.43872338,-111.4095,42.6025,6.69,0,NaN,C,201581,0.05,1.1,0.6,6.219,18-Sep-2017 10:31:45
736956.461364468,-111.442,42.6001666666667,6.63,0,NaN,C,201583,0.04,1.4,1.2,6.181,18-Sep-2017 11:04:21
736956.468788194,-111.431333333333,42.5611666666667,7.87,0,NaN,B,201584,0.12,0.5,0.6,7.293,18-Sep-2017 11:15:03
736956.501722106,-111.466833333333,42.6028333333333,7.08,0,NaN,B,201585,0.07,0.7,0.4,6.579,18-Sep-2017 12:02:28
736956.539241088,-111.4425,42.6355,5.17,0,NaN,C,201587,0.14,1.7,0.7,4.856,18-Sep-2017 12:56:30
736956.575215509,-111.415333333333,42.5225,2.66,0,NaN,B,201588,0.09,0.8,0.6,2.588,18-Sep-2017 13:48:18
736956.585240046,-111.44,42.5666666666667,0.4,0,NaN,B,201589,0.29,0.9,1.2,0.575,18-Sep-2017 14:02:44
736956.644052894,-111.42,42.5891666666667,1.29,0,NaN,C,201591,0.26,1.6,1.3,1.363,18-Sep-2017 15:27:26
736956.719980671,-111.415333333333,42.554,8.09,0,NaN,B,201592,0.09,0.6,0.7,7.493,18-Sep-2017 17:16:46
736956.748183912,-111.433166666667,42.5166666666667,6.3,0,NaN,C,201593,0.03,0.9,0.8,5.874,18-Sep-2017 17:57:23
736956.799323495,-111.4255,42.5478333333333,6.04,0,NaN,B,201594,0.1,0.5,0.7,5.645,18-Sep-2017 19:11:01
736956.814174537,-111.454333333333,42.6278333333333,7.05,0,NaN,B,201595,0.1,0.5,0.4,6.556,18-Sep-2017 19:32:24
736956.872898148,-111.411666666667,42.5748333333333,7.65,0,NaN,B,201596,0.08,1.2,0.6,7.086,18-Sep-2017 20:56:58
736956.905189352,-111.470166666667,42.6183333333333,3.01,0,NaN,B,201597,0.04,0.5,0.5,2.915,18-Sep-2017 21:43:28
736956.911431018,-111.4295,42.5211666666667,6.73,0,NaN,B,201598,0.07,0.5,0.8,6.27,18-Sep-2017 21:52:27
736957.012546065,-111.4705,42.5983333333333,7.03,0,NaN,B,201601,0.06,0.7,0.4,6.541,19-Sep-2017 00:18:03
736957.025702083,-111.423333333333,42.5273333333333,6.69,0,NaN,B,201602,0.11,0.5,0.9,6.236,19-Sep-2017 00:37:00
736957.078794907,-111.449666666667,42.567,7.59,0,NaN,B,201604,0.08,0.6,0.4,7.045,19-Sep-2017 01:53:27
736957.087541898,-111.449333333333,42.565,7.25,0,NaN,B,201605,0.08,0.4,0.6,6.733,19-Sep-2017 02:06:03
736957.108129514,-111.447166666667,42.6006666666667,7.31,0,NaN,B,201606,0.07,0.7,0.5,6.788,19-Sep-2017 02:35:42
736957.116664005,-111.457333333333,42.609,7.41,0,NaN,C,201608,0.02,1.3,0.9,6.883,19-Sep-2017 02:47:59
736957.117723148,-111.429333333333,42.5766666666667,7.81,0,NaN,B,201609,0.05,0.7,0.6,7.244,19-Sep-2017 02:49:31
736957.125548148,-111.46,42.5596666666667,7.69,0,NaN,B,201611,0.08,0.4,0.6,7.135,19-Sep-2017 03:00:47
736957.136373727,-111.451166666667,42.565,7.97,0,NaN,B,201612,0.06,0.5,0.4,7.388,19-Sep-2017 03:16:22
736957.155566667,-111.436833333333,42.599,6.47,0,NaN,A,201613,0.11,0.6,0.4,6.033,19-Sep-2017 03:44:00
736957.176871991,-111.4265,42.551,7.69,0,NaN,B,201614,0.06,0.5,0.6,7.136,19-Sep-2017 04:14:41
736957.200762037,-111.433333333333,42.5278333333333,6.98,0,NaN,B,201615,0.11,0.6,1,6.493,19-Sep-2017 04:49:05
736957.210970255,-111.461833333333,42.5981666666667,7.79,0,NaN,B,201616,0.08,0.6,0.4,7.224,19-Sep-2017 05:03:47
736957.24824456,-111.4505,42.6526666666667,6.47,0,NaN,B,201618,0.07,0.6,0.4,6.026,19-Sep-2017 05:57:28
736957.250478009,-111.4645,42.602,9.43,0,NaN,D,201619,0.43,2.4,2.3,8.704,19-Sep-2017 06:00:41
736957.25217338,-111.438333333333,42.6515,5.36,0,NaN,C,201620,0.06,0.8,0.6,5.029,19-Sep-2017 06:03:07
736957.253703472,-111.441333333333,42.657,5.6,0,NaN,A,201621,0.04,0.7,0.5,5.262,19-Sep-2017 06:05:19
736957.283416551,-111.459666666667,42.655,6.73,0,NaN,C,201623,0.04,0.7,0.5,6.265,19-Sep-2017 06:48:07
736957.31298669,-111.420666666667,42.5516666666667,7.88,0,NaN,B,201625,0.06,0.7,1.2,7.307,19-Sep-2017 07:30:42
736957.31905,-111.46,42.561,8.01,0,NaN,B,201627,0.04,0.7,0.7,7.424,19-Sep-2017 07:39:25
736957.337546991,-111.4435,42.6518333333333,5.81,0,NaN,B,201628,0.06,0.5,0.3,5.438,19-Sep-2017 08:06:04
736957.387514815,-111.419666666667,42.5481666666667,7.88,0,NaN,B,201631,0.07,0.4,0.6,7.301,19-Sep-2017 09:18:01
736957.477129398,-111.443166666667,42.5865,1.33,0,NaN,B,201632,0.14,0.7,0.3,1.408,19-Sep-2017 11:27:03
736957.477850694,-111.453333333333,42.5916666666667,1.49,0,NaN,B,201633,0.1,0.5,0.4,1.548,19-Sep-2017 11:28:06
736957.482513194,-111.438,42.5905,3.63,0,NaN,B,201634,0.08,0.5,0.5,3.473,19-Sep-2017 11:34:49
736957.493170486,-111.451,42.5873333333333,2.14,0,NaN,B,201635,0.09,0.6,0.4,2.137,19-Sep-2017 11:50:09
736957.502338194,-111.452333333333,42.5973333333333,3.08,0,NaN,B,201636,0.07,0.4,0.3,2.984,19-Sep-2017 12:03:22
736957.518315741,-111.460333333333,42.5586666666667,7.85,0,NaN,B,201637,0.07,0.4,0.6,7.289,19-Sep-2017 12:26:22
736957.526409028,-111.45,42.5641666666667,7.49,0,NaN,B,201640,0.12,0.6,0.4,6.955,19-Sep-2017 12:38:01
736957.527900694,-111.464833333333,42.563,6.45,0,NaN,B,201641,0.07,0.4,0.7,6.021,19-Sep-2017 12:40:10
736957.532746644,-111.464,42.5543333333333,7.79,0,NaN,B,201642,0.1,0.7,0.6,7.22,19-Sep-2017 12:47:09
736957.537539931,-111.442833333333,42.5878333333333,4.21,0,NaN,B,201643,0.04,0.6,0.4,3.996,19-Sep-2017 12:54:03
736957.5405625,-111.445166666667,42.591,3.88,0,NaN,B,201644,0.1,0.6,0.6,3.695,19-Sep-2017 12:58:24
736957.544016782,-111.457666666667,42.6041666666667,1.29,0,NaN,C,201645,1.26,2.7,2.9,1.372,19-Sep-2017 13:03:23
736957.555116667,-111.4795,42.656,2.19,0,NaN,B,201646,0.07,0.6,0.3,2.176,19-Sep-2017 13:19:22
736957.633541782,-111.427166666667,42.508,7.11,0,NaN,B,201647,0.08,0.7,1.4,6.61,19-Sep-2017 15:12:18
736957.649411574,-111.474,42.5985,4.25,0,NaN,B,201650,0.13,0.7,0.4,4.037,19-Sep-2017 15:35:09
736957.651159722,-111.458166666667,42.6075,3.45,0,NaN,B,201652,0.06,0.4,0.3,3.313,19-Sep-2017 15:37:40
736957.666671412,-111.447,42.5995,2.41,0,NaN,B,201655,0.11,0.6,0.4,2.38,19-Sep-2017 16:00:00
736957.672325463,-111.462,42.5935,3.67,0,NaN,B,201657,0.13,0.6,0.5,3.512,19-Sep-2017 16:08:08
736957.674173611,-111.448166666667,42.6085,2.81,0,NaN,B,201658,0.1,0.4,0.3,2.739,19-Sep-2017 16:10:48
736957.677160995,-111.443333333333,42.608,2.31,0,NaN,B,201661,0.09,0.5,0.3,2.29,19-Sep-2017 16:15:06
736957.677403704,-111.451833333333,42.6056666666667,2.93,0,NaN,B,201662,0.08,0.4,0.5,2.847,19-Sep-2017 16:15:27
736957.681813889,-111.461166666667,42.5998333333333,4.01,0,NaN,B,201664,0.09,0.8,0.4,3.808,19-Sep-2017 16:21:48
736957.68341331,-111.453333333333,42.601,3.11,0,NaN,B,201665,0.11,0.5,0.5,3.01,19-Sep-2017 16:24:06
736957.684804167,-111.479166666667,42.6003333333333,1.62,0,NaN,B,201666,0.13,0.7,0.7,1.668,19-Sep-2017 16:26:07
736957.685421181,-111.459333333333,42.5978333333333,3.31,0,NaN,B,201667,0.11,0.4,0.4,3.194,19-Sep-2017 16:27:00
736957.685747801,-111.4575,42.601,3.54,0,NaN,B,201668,0.15,0.4,0.4,3.396,19-Sep-2017 16:27:28
736957.688440857,-111.463666666667,42.5933333333333,4.18,0,NaN,B,201669,0.14,0.6,0.4,3.97,19-Sep-2017 16:31:21
736957.689192477,-111.442166666667,42.6065,3.25,0,NaN,B,201670,0.08,0.7,0.4,3.126,19-Sep-2017 16:32:26
736957.691688194,-111.442333333333,42.5965,3.21,0,NaN,B,201671,0.09,0.8,0.4,3.092,19-Sep-2017 16:36:01
736957.694751852,-111.462,42.5958333333333,3.79,0,NaN,B,201672,0.1,0.6,0.4,3.622,19-Sep-2017 16:40:26
736957.698405671,-111.461833333333,42.5995,3.82,0,NaN,B,201673,0.09,0.4,0.3,3.645,19-Sep-2017 16:45:42
736957.699618056,-111.457666666667,42.5988333333333,3.19,0,NaN,B,201674,0.12,0.4,0.4,3.083,19-Sep-2017 16:47:27
736957.700518981,-111.460166666667,42.5966666666667,3.93,0,NaN,B,201675,0.12,0.6,0.4,3.748,19-Sep-2017 16:48:44
736957.710780671,-111.448833333333,42.6095,2.53,0,NaN,B,201678,0.05,0.5,0.3,2.488,19-Sep-2017 17:03:31
736957.71119375,-111.462333333333,42.5945,3.4,0,NaN,B,201679,0.1,0.4,0.3,3.269,19-Sep-2017 17:04:07
736957.716027893,-111.435166666667,42.5198333333333,6.86,0,NaN,B,201680,0.1,0.5,1,6.383,19-Sep-2017 17:11:04
736957.717100579,-111.4265,42.5193333333333,10.7,0,NaN,B,201681,0.07,0.7,2,9.837,19-Sep-2017 17:12:37
736957.722299074,-111.4485,42.6016666666667,3.27,0,NaN,B,201682,0.14,0.8,0.5,3.143,19-Sep-2017 17:20:06
736957.730220255,-111.445833333333,42.6106666666667,2.82,0,NaN,B,201683,0.07,0.5,0.2,2.739,19-Sep-2017 17:31:31
736957.73339375,-111.445833333333,42.5995,3.06,0,NaN,B,201684,0.1,0.7,0.5,2.967,19-Sep-2017 17:36:05
736957.735524537,-111.4615,42.5596666666667,6.04,0,NaN,B,201685,0.19,0.8,0.7,5.645,19-Sep-2017 17:39:09
736957.747277431,-111.450666666667,42.6055,2.89,0,NaN,B,201686,0.09,0.5,0.3,2.805,19-Sep-2017 17:56:04
736957.747704745,-111.450666666667,42.6103333333333,2.75,0,NaN,B,201687,0.03,0.4,0.3,2.68,19-Sep-2017 17:56:41
736957.755813194,-111.424,42.5511666666667,7.34,0,NaN,B,201689,0.08,0.5,0.4,6.815,19-Sep-2017 18:08:22
736957.80164919,-111.428333333333,42.5648333333333,8.12,0,NaN,B,201690,0.08,0.6,0.5,7.519,19-Sep-2017 19:14:22
736957.834033333,-111.474833333333,42.6563333333333,2.22,0,NaN,C,201693,0.07,1.4,0.3,2.197,19-Sep-2017 20:01:00
736957.848832639,-111.457666666667,42.6003333333333,7.17,0,NaN,B,201694,0.09,0.6,0.5,6.664,19-Sep-2017 20:22:19
736957.882223958,-111.432333333333,42.5791666666667,7.34,0,NaN,B,201695,0.06,0.5,0.4,6.816,19-Sep-2017 21:10:24
736957.9081625,-111.4565,42.586,1.51,0,NaN,B,201696,0.09,1,0.3,1.565,19-Sep-2017 21:47:45
736957.909291435,-111.449333333333,42.61,2.59,0,NaN,C,201697,0.04,1.7,1.4,2.543,19-Sep-2017 21:49:22
736957.923208565,-111.429166666667,42.5225,6.21,0,NaN,B,201698,0.1,0.5,1,5.804,19-Sep-2017 22:09:25
736957.983211227,-111.419833333333,42.6333333333333,1.42,0,NaN,B,201702,0.1,0.4,0.6,1.488,19-Sep-2017 23:35:49
736958.012334838,-111.4695,42.6023333333333,7.6,0,NaN,B,201703,0.05,0.5,0.4,7.054,20-Sep-2017 00:17:45
736958.013699768,-111.459333333333,42.6085,6.69,0,NaN,B,201704,0.05,0.7,0.4,6.227,20-Sep-2017 00:19:43
736958.02524838,-111.486666666667,42.5568333333333,6.3,0,NaN,C,201705,0.26,2.4,2.7,5.867,20-Sep-2017 00:36:21
736958.029890278,-111.462,42.6026666666667,7.47,0,NaN,B,201706,0.08,0.6,0.4,6.936,20-Sep-2017 00:43:02
736958.042640046,-111.462833333333,42.6033333333333,7.47,0,NaN,B,201707,0.08,0.6,0.4,6.934,20-Sep-2017 01:01:24
736958.04445625,-111.472833333333,42.6075,7.34,0,NaN,C,201708,0.01,1.2,0.7,6.821,20-Sep-2017 01:04:01
736958.097442361,-111.423666666667,42.501,5.72,0,NaN,B,201710,0.11,0.6,1.4,5.349,20-Sep-2017 02:20:19
736958.121881713,-111.426166666667,42.596,4.68,0,NaN,B,201711,0.05,0.7,0.5,4.423,20-Sep-2017 02:55:30
736958.130333102,-111.452,42.6023333333333,3.12,0,NaN,B,201712,0.03,0.8,0.8,3.017,20-Sep-2017 03:07:40
736958.135526042,-111.466,42.6008333333333,7.5,0,NaN,B,201713,0.08,1,0.5,6.962,20-Sep-2017 03:15:09
736958.144498264,-111.422833333333,42.5773333333333,7.78,0,NaN,B,201715,0.11,0.7,0.6,7.211,20-Sep-2017 03:28:04
736958.148225694,-111.432666666667,42.518,6.71,0,NaN,B,201716,0.04,0.5,0.7,6.24,20-Sep-2017 03:33:26
736958.195907639,-111.413333333333,42.517,6.32,0,NaN,C,201717,0.09,0.9,2.3,5.912,20-Sep-2017 04:42:06
736958.198128009,-111.445166666667,42.507,7.48,0,NaN,C,201718,0.08,1.1,1.6,6.944,20-Sep-2017 04:45:18
736958.209959722,-111.433,42.5953333333333,5.76,0,NaN,B,201719,0.08,0.8,0.5,5.394,20-Sep-2017 05:02:20
736958.245152778,-111.423833333333,42.5796666666667,7.26,0,NaN,B,201720,0.11,0.7,0.5,6.745,20-Sep-2017 05:53:01
736958.245400926,-111.463,42.6013333333333,6.65,0,NaN,B,201721,0.14,0.8,0.5,6.194,20-Sep-2017 05:53:22
736958.264352083,-111.411666666667,42.5563333333333,8.94,0,NaN,B,201722,0.05,1,0.6,8.248,20-Sep-2017 06:20:40
736958.271999653,-111.467166666667,42.5998333333333,7.49,0,NaN,B,201723,0.08,0.6,0.4,6.953,20-Sep-2017 06:31:40
736958.298426505,-111.457833333333,42.609,6.6,0,NaN,B,201725,0.07,0.8,0.5,6.145,20-Sep-2017 07:09:44
736958.312758449,-111.4455,42.5798333333333,2.05,0,NaN,B,201726,0.09,0.5,0.3,2.058,20-Sep-2017 07:30:22
736958.316021875,-111.465,42.6046666666667,7.05,0,NaN,B,201727,0.05,0.6,0.4,6.552,20-Sep-2017 07:35:04
736958.31739213,-111.4425,42.589,2.78,0,NaN,B,201728,0.13,0.7,0.4,2.714,20-Sep-2017 07:37:02
736958.317588657,-111.452,42.5841666666667,3.21,0,NaN,B,201729,0.14,0.6,0.5,3.099,20-Sep-2017 07:37:19
736958.338251736,-111.495,42.6455,1.3,0,NaN,B,201730,0.14,0.6,0.6,1.373,20-Sep-2017 08:07:04
736958.339230671,-111.482333333333,42.6571666666667,1.85,0,NaN,B,201731,0.05,0.8,0.4,1.871,20-Sep-2017 08:08:29
736958.34029294,-111.408166666667,42.5863333333333,7.45,0,NaN,B,201732,0.08,0.6,0.3,6.914,20-Sep-2017 08:10:01
736958.341021759,-111.433666666667,42.5766666666667,6.8,0,NaN,B,201733,0.12,0.6,0.5,6.331,20-Sep-2017 08:11:04
736958.349540394,-111.432166666667,42.5793333333333,7.55,0,NaN,B,201734,0.15,0.5,0.4,7.001,20-Sep-2017 08:23:20
736958.356316319,-111.444166666667,42.62,4.23,0,NaN,B,201735,0.08,0.6,0.4,4.018,20-Sep-2017 08:33:05
736958.358577546,-111.466833333333,42.5998333333333,7.49,0,NaN,B,201736,0.1,0.6,0.4,6.957,20-Sep-2017 08:36:21
736958.359759838,-111.465666666667,42.6088333333333,4.56,0,NaN,B,201737,0.07,0.8,0.4,4.296,20-Sep-2017 08:38:03
736958.381127199,-111.421833333333,42.5863333333333,6.95,0,NaN,B,201738,0.08,0.6,0.4,6.465,20-Sep-2017 09:08:49
736958.385867014,-111.447,42.5981666666667,2.52,0,NaN,B,201739,0.12,0.6,0.3,2.478,20-Sep-2017 09:15:38
736958.388462269,-111.442666666667,42.5858333333333,2.53,0,NaN,B,201740,0.11,0.8,0.4,2.487,20-Sep-2017 09:19:23
736958.402787037,-111.429,42.5726666666667,0.39,0,NaN,B,201741,0.27,0.9,1.6,0.564,20-Sep-2017 09:40:00
736958.418784491,-111.442166666667,42.5998333333333,5.98,0,NaN,B,201742,0.09,0.6,0.5,5.592,20-Sep-2017 10:03:02
736958.428519444,-111.425333333333,42.5806666666667,7.68,0,NaN,B,201743,0.1,0.8,0.5,7.122,20-Sep-2017 10:17:04
736958.428715857,-111.428166666667,42.582,6.98,0,NaN,B,201744,0.09,0.7,0.5,6.489,20-Sep-2017 10:17:21
736958.430534491,-111.433666666667,42.5188333333333,6.83,0,NaN,B,201745,0.07,0.5,0.8,6.354,20-Sep-2017 10:19:58
736958.431307292,-111.4555,42.6768333333333,2.02,0,NaN,B,201746,0.08,0.7,0.7,2.027,20-Sep-2017 10:21:04
736958.45787581,-111.426,42.5786666666667,7.7,0,NaN,B,201748,0.09,0.8,0.6,7.137,20-Sep-2017 10:59:20
736958.469935069,-111.466833333333,42.5936666666667,7.25,0,NaN,B,201749,0.04,0.6,0.4,6.727,20-Sep-2017 11:16:42
736958.473467477,-111.437666666667,42.5711666666667,7.57,0,NaN,B,201750,0.06,0.6,0.4,7.019,20-Sep-2017 11:21:47
736958.513038194,-111.444166666667,42.5938333333333,6.44,0,NaN,B,201751,0.13,0.7,0.5,5.999,20-Sep-2017 12:18:46
736958.600793981,-111.429166666667,42.6056666666667,6.06,0,NaN,B,201754,0.03,1,0.6,5.66,20-Sep-2017 14:25:08
736958.640142361,-111.46,42.6031666666667,7.32,0,NaN,B,201755,0.09,0.7,0.4,6.794,20-Sep-2017 15:21:48
736958.681354051,-111.432166666667,42.595,4.54,0,NaN,B,201756,0.06,0.5,0.3,4.298,20-Sep-2017 16:21:08
736958.70980544,-111.465166666667,42.6011666666667,6.99,0,NaN,B,201757,0.07,0.5,0.4,6.502,20-Sep-2017 17:02:07
736958.754395602,-111.496666666667,42.6455,1.29,0,NaN,B,201758,0.21,0.5,0.9,1.364,20-Sep-2017 18:06:19
736958.873716088,-111.452333333333,42.6118333333333,5.28,0,NaN,B,201761,0.08,0.5,0.4,4.966,20-Sep-2017 20:58:09
736958.874060532,-111.453666666667,42.6116666666667,4.99,0,NaN,B,201762,0.07,0.7,0.5,4.703,20-Sep-2017 20:58:38
736958.885448727,-111.463,42.6205,5.1,0,NaN,C,201765,0.06,1.3,1,4.804,20-Sep-2017 21:15:02
736958.898653819,-111.427,42.5245,4.82,0,NaN,B,201766,0.08,0.4,1.1,4.543,20-Sep-2017 21:34:03
736958.917125347,-111.426666666667,42.5506666666667,5.67,0,NaN,B,201767,0.07,0.7,0.6,5.313,20-Sep-2017 22:00:39
736959.022683565,-111.503333333333,42.6416666666667,0.67,0,NaN,B,201770,0.28,0.8,1.2,0.81,21-Sep-2017 00:32:39
