otime lon lat depth mag quality hypo_evt_no rmse Herr Verr depth_FSL
735975.100919444 -114.084666666667 44.4673333333333 5 0 D 200301 0.1 2.3 15.1 4.689
735975.12140081 -114.0375 44.4553333333333 5 0 D 200302 0.46 4.5 40.2 4.732
735975.142355671 -113.980666666667 44.444 5 0 D 200303 0.27 2.2 25.8 4.725
735975.350794444 -114.088166666667 44.3203333333333 5 0 D 200304 0.04 1.3 12.9 4.667
735975.377474884 -114.009166666667 44.3991666666667 5 0 D 200305 0.06 2.1 13.5 4.718
735975.382127315 -114.333 44.1765 5 0 D 200306 0.12 1.4 16.1 4.689
735975.43141713 -112.448166666667 44.0685 5 0 D 200307 0.8 8.8 68.1 4.727
735975.490308912 -114.063666666667 44.3905 11.52 0 D 200308 0.37 2 4 10.535
735975.57122662 -114.001666666667 44.4136666666667 5 0 D 200309 0.01 1.8 12.5 4.718
735975.578728357 -114.104666666667 44.4135 4.56 0 C 200310 0.15 0.8 0.9 4.326
735975.673089583 -114.312666666667 45.069 5 0 D 200311 0.29 7.1 27.4 4.66
735975.729374074 -114.0865 44.4506666666667 5 0 D 200312 0.22 2.7 21.9 4.689
735975.789803357 -114.136833333333 44.4425 7.4 0 D 200313 0.51 2.4 2.8 6.826
735975.816638773 -114.1375 44.3878333333333 5 0 D 200314 0.11 2.4 15.4 4.689
735975.826365393 -114.1365 44.4066666666667 5 0 D 200315 0.05 1.5 13.2 4.689
735975.857140278 -114.130333333333 44.4291666666667 5 0 D 200316 0.2 3.2 21.1 4.689
735975.858163079 -114.037833333333 44.3686666666667 3.06 0 D 200317 0.16 17.9 2.7 2.987
735975.982181134 -114.2235 44.5856666666667 5 0 D 200318 0.07 3.5 14 4.689
735976.067066088 -114.070833333333 44.425 5 0 D 200319 0.29 1.9 27 4.718
735976.082610995 -114.112333333333 44.4575 5 0 D 200320 0.28 1.9 26.6 4.689
735976.082625347 -114.100666666667 44.3616666666667 5 0 D 200321 0.05 1.4 13.1 4.655
735976.119575231 -113.9715 44.4478333333333 5 0 D 200322 0.19 2.3 20.5 4.732
735976.135358912 -114.526 44.2745 5.47 0 D 200323 0.55 19.9 13.6 5.09
735976.216166088 -113.428833333333 44.3716666666667 5 0 D 200324 2.8 11.6 99 4.689
735976.225319907 -111.23 43.8118333333333 5.29 0 D 200325 0.21 12.5 14.5 4.928
735976.242428935 -113.998666666667 44.469 0.99 0 C 200326 0.1 1.2 2.1 1.123
735976.244173727 -114.119833333333 44.4421666666667 5 0 D 200327 0.16 2.7 18.1 4.689
735976.286498958 -114.016 44.4595 5 0 D 200328 0.11 2.2 15.5 4.718
735976.290630556 -114.130833333333 44.4483333333333 5 0 D 200329 0.17 1.2 19.2 4.718
735976.372009491 -114.076166666667 44.4768333333333 5 0 D 200330 0.21 2.5 21.4 4.689
735976.374251157 -114.082666666667 44.3868333333333 5 0 D 200331 0.04 1.5 12.9 4.718
735976.391166204 -114.129 44.4685 5 0 D 200332 0.01 1 12.5 4.66
735976.464584954 -114.121 44.4316666666667 5 0 D 200333 0.07 2.1 13.9 4.689
735976.553846644 -114.551666666667 44.7928333333333 5.06 0 D 200334 4.67 41 33.6 4.786
735976.573138194 -114.150833333333 44.4265 5 0 D 200335 0.07 2.9 14 4.689
735976.829111458 -114.03 44.3023333333333 5 0 D 200336 0.03 4.1 12.8 4.735
735976.867802546 -114.1405 44.4073333333333 5 0 D 200337 0.03 2.4 12.8 4.689
735976.931857639 -113.3065 44.8916666666667 5 0 D 200338 0.44 3.4 38.5 4.7
735976.970840972 -114.0595 44.4973333333333 5 0 D 200339 0.08 11.4 14.1 4.689
735977.068426505 -112.122166666667 44.6721666666667 5 0 D 200340 0.24 1.9 23.9 4.657
735977.119533333 -113.985666666667 44.4225 5.36 0 C 200341 0.12 1.5 0.9 5.056
735977.181193171 -112.032666666667 44.6923333333333 5 0 D 200342 0.02 2.4 12.6 4.689
735977.354202199 -114.076333333333 44.4613333333333 2.44 0 C 200343 0.18 1.2 2.5 2.428
735977.52790081 -114.225833333333 44.5498333333333 5 0 D 200344 0.04 2.3 12.9 4.718
735977.941002431 -113.9795 43.1501666666667 5 0 D 200345 3.08 99 99 4.66
735978.108483102 -114.001333333333 44.4658333333333 5 0 D 200346 0.21 3.1 21.8 4.725
735978.150738889 -112.734 44.7556666666667 5 0 C 200347 0.26 0.9 25 4.716
735978.207999421 -114.5445 44.2848333333333 4.66 0 D 200348 0.08 0.9 14.1 4.413
735978.365104167 -114.058833333333 44.3471666666667 5 0 D 200349 0.04 1.8 13 4.667
735978.369199537 -113.860333333333 44.3585 5 0 D 200350 0.09 5.2 14.5 4.722
735978.407392014 -112.551833333333 44.6956666666667 5 0 C 200351 0.04 0.5 12.9 4.718
735978.809125926 -114.395666666667 44.514 37.31 0 D 200352 0.09 3 14.4 33.732
735978.836107292 -112.166833333333 45.4678333333333 5 0 D 200353 1.26 10.7 99 4.702
735978.930702546 -113.932 44.442 5 0 D 200354 0.81 4.7 69 4.718
735978.988637616 -113.999 44.2736666666667 5 0 D 200355 4.86 17.8 44.5 4.689
735979.04410463 -114.08 44.4225 5 0 D 200356 0.38 4 34.2 4.718
735979.050862732 -114.021666666667 44.4566666666667 5 0 D 200357 0.06 1.8 13.4 4.718
735979.175510995 -114.124833333333 44.464 5 0 D 200358 0.15 1.6 17.5 4.732
735979.24203912 -114.0175 44.4576666666667 5 0 D 200359 0.23 1.6 22.8 4.718
735979.363951389 -114.188666666667 44.4836666666667 5 0 D 200360 0.1 1.6 14.8 4.732
735979.403941204 -114.1405 44.3976666666667 5 0 D 200361 0.02 1.9 12.6 4.689
735979.403939468 -114.270833333333 44.4078333333333 5 0 D 200362 0.15 5.7 17.9 4.667
735979.445807292 -114.1 44.4331666666667 5 0 D 200363 0.22 3.4 22.5 4.689
735979.515210648 -114.4 44.7511666666667 5 0 D 200364 0.07 2.1 13.7 4.689
735979.677173727 -114.415 44.7333333333333 5 0 D 200365 0.09 2.9 14.6 4.718
735979.75001088 -114.104333333333 44.4268333333333 5 0 D 200366 0.13 2 16.5 4.689
735979.841343981 -114.065666666667 44.4531666666667 5 0 D 200367 0.58 2.9 49.8 4.732
735979.868777315 -114.1195 44.4605 5 0 D 200368 0.13 7.3 16.5 4.71
735979.868792014 -114.036666666667 44.4078333333333 5 0 D 200369 0.15 3 17.8 4.696
735979.946003588 -113.8095 44.4928333333333 5 0 D 200370 0.26 2.2 25.3 4.725
735979.951646991 -114.0955 44.4731666666667 5 0 D 200371 0.1 3.8 14.8 4.706
735979.951655671 -114.085333333333 44.4843333333333 4.67 0 D 200372 0.54 3 4 4.436
735980.074858681 -114.051333333333 44.388 5 0 D 200373 0.11 1.9 15.3 4.667
735980.188638773 -114.1485 44.4383333333333 5 0 D 200374 0.1 1.7 15.2 4.71
735980.188651736 -114.078 44.4786666666667 5 0 D 200375 0.1 4.3 15.1 4.667
735980.219233912 -114.0455 44.5248333333333 5 0 D 200376 0.09 6.2 14.5 4.71
735980.219203357 -114.365666666667 44.4973333333333 5 0 D 200377 0.21 3.8 21.6 4.732
735980.237605208 -114.051833333333 44.4541666666667 0.05 0 D 200378 0.24 4.4 4.2 0.278
735980.256592708 -114.110333333333 44.4461666666667 5 0 D 200379 0.23 2.4 23 4.696
735980.270846991 -113.038 44.3535 5 0 C 200380 0.44 1.6 38.6 4.703
735980.271591435 -114.185666666667 44.43 5 0 D 200381 0.04 3.4 13 4.732
735980.300711921 -114.180166666667 44.3508333333333 11.89 0 D 200382 0.31 4.3 2.8 10.868
735980.314774653 -114.007833333333 44.3713333333333 5 0 D 200383 0.35 3.5 31.6 4.722
735980.340774653 -114.069666666667 44.495 5 0 D 200384 0.08 10.5 14 4.689
735980.390479167 -114.128666666667 44.4288333333333 5 0 D 200385 0.13 2.7 16.8 4.71
735980.430331829 -114.099666666667 44.4616666666667 5 0 D 200386 0.36 3.2 32.7 4.689
735980.508288426 -114.118833333333 44.4175 5 0 D 200387 0.7 4.7 59.4 4.689
735980.508267361 -114.2965 44.5165 5 0 D 200388 0.09 3.4 14.5 4.701
735980.544057292 -112.701666666667 44.7433333333333 5 0 C 200389 0.28 0.7 26.3 4.713
735980.544064468 -112.7315 44.7501666666667 5 0 D 200390 0.04 2.3 12.9 4.667
735980.588682639 -114.0305 44.5398333333333 5 0 D 200391 0.05 6.2 13.1 4.71
735980.588706713 -113.986333333333 44.476 5 0 D 200392 0.16 1.4 18.5 4.732
735980.59927037 -114.032 44.4623333333333 5 0 D 200393 0.3 2.8 27.6 4.752
735980.612480208 -114.138833333333 44.4318333333333 5 0 D 200394 0.14 2.2 16.9 4.71
735980.612490972 -114.101833333333 44.45 5 0 D 200395 0.47 2.4 41.3 4.667
735980.656576389 -114.202 44.4165 5 0 D 200396 0.08 1.5 14.2 4.732
735980.755977083 -114.087666666667 44.4506666666667 5 0 D 200397 0.2 2.6 20.8 4.689
735980.822914236 -113.879 44.515 5 0 D 200398 0.6 5.9 51.7 4.742
735980.822870486 -114.174166666667 44.4516666666667 5 0 D 200399 0.56 4.5 48.4 4.655
735980.835483218 -113.126833333333 44.3928333333333 5 0 D 200400 0.38 2.6 33.8 4.734
735980.948518634 -113.881666666667 44.4691666666667 5 0 D 200401 0.47 4.2 40.8 4.727
735981.029579167 -113.9725 44.4256666666667 5 0 D 200402 0.01 1.7 12.5 4.725
735981.577488773 -114.0355 44.4055 5 0 D 200403 0.14 1 16.9 4.689
735981.760346181 -113.952 44.4445 5 0 D 200404 0.52 4.1 44.8 4.725
735981.853833333 -114.22 44.6455 28.41 0 D 200405 0.09 9.4 11 25.735
735981.853853009 -111.174666666667 43.9253333333333 5.28 0 D 200406 0.29 3.7 2 4.985
735981.923253819 -113.636833333333 45.1233333333333 16.6 0 D 200407 2.16 87.7 46 15.141
735981.923273727 -114.153833333333 46.2455 6.72 0 D 200408 1.96 63.8 75.7 6.28
735981.941200579 -114.081833333333 44.4696666666667 5 0 D 200409 0.15 2.7 17.5 4.689
735981.978460301 -114.284 44.5473333333333 5 0 D 200410 0.02 2.2 12.6 4.689
735981.978491319 -114.240833333333 44.4905 5 0 D 200411 0.07 2.6 13.8 4.667
735981.994041435 -114.495833333333 44.5596666666667 4.22 0 D 200412 0.26 16 10 4.03
735982.031852431 -114.045166666667 44.4358333333333 5 0 D 200413 0.13 1.2 16.6 4.718
735982.135093056 -114.053833333333 44.4101666666667 5 0 D 200414 0.28 1.5 26.5 4.718
735982.391611921 -112.503 44.54 5 0 D 200415 0.12 1.4 16.3 4.706
735982.838124074 -112.164833333333 42.4833333333333 5 0 D 200416 0.14 1.8 17 4.637
735982.871712037 -114.123833333333 44.4023333333333 5 0 D 200417 1.32 12.9 99 4.718
735983.546648843 -111.770166666667 45.1178333333333 5 0 D 200418 0.11 3.7 15.4 4.722
735983.837414815 -113.098833333333 45.1008333333333 5 0 D 200419 1.47 7.5 99 4.723
735983.86313125 -113.978666666667 43.7018333333333 5 0 D 200420 4.76 51 99 4.662
735983.863370833 -112.904 43.711 5 0 D 200421 0.6 4.6 51.6 4.685
735984.565887384 -114.016333333333 44.4176666666667 5 0 D 200422 0.06 1.3 13.4 4.718
735985.003859259 -114.749 44.7296666666667 5 0 D 200423 0.17 4 18.8 4.66
735985.017048264 -114.7115 44.7591666666667 5 0 D 200424 0.01 1.7 12.5 4.66
735985.046380093 -112.980666666667 44.8633333333333 5 0 D 200425 0.26 2.1 24.9 4.717
735985.046690393 -114.0395 44.4138333333333 5 0 D 200426 0.03 1.2 12.7 4.718
735985.050038079 -112.241166666667 44.6421666666667 5 0 D 200427 0.06 1 13.3 4.724
735985.109761343 -111.087666666667 44.63 9.33 0 D 200428 0.01 3 1.8 8.63
735985.120960069 -111.162333333333 44.845 5 0 D 200429 0.2 2.6 20.7 4.717
735985.122943403 -111.181 44.6143333333333 5.96 0 C 200430 0.02 1.2 1.1 5.597
735985.137064583 -113.476166666667 44.5153333333333 5 0 C 200431 0.2 0.9 21 4.694
735985.137626736 -112.336333333333 44.6453333333333 5 0 D 200432 0.46 7 40.7 4.727
735985.137623843 -112.333166666667 44.6545 5 0 D 200433 0.07 1.3 13.7 4.718
735985.169182407 -111.187666666667 44.7981666666667 5 0 D 200434 0.25 2.2 24.4 4.72
735985.191883796 -114.7685 44.785 10.12 0 D 200435 0.05 8.5 3.1 9.34
735985.203948958 -114.688166666667 44.9055 12.39 0 D 200436 0.32 2.9 1.3 11.383
735985.216184491 -113.385333333333 45.9633333333333 4.82 0 D 200437 0.22 20.3 8.2 4.495
735985.217293518 -114.669833333333 44.7401666666667 5 0 D 200438 0.23 2.8 23.1 4.66
735985.254187847 -112.267833333333 44.6413333333333 5 0 D 200439 0.19 1.2 20 4.722
735985.263132639 -113.1025 43.889 5 0 D 200440 0 1.8 12.5 4.718
735985.344131019 -112.2275 45.9545 5 0 D 200441 0.06 2 13.4 4.717
735985.365923843 -111.138666666667 43.868 5 0 D 200442 0.08 1.5 14.3 4.637
735985.365919444 -113.753166666667 46.2003333333333 5.65 0 D 200443 1.66 66.5 73.3 5.318
735985.432135995 -111.143833333333 44.8251666666667 5 0 D 200444 0.12 2.1 15.9 4.717
735985.568764236 -114.103 44.4558333333333 5 0 D 200445 0.28 3 26.5 4.689
735985.599488194 -112.804333333333 44.0853333333333 5 0 D 200446 0.61 6.8 52.5 4.725
735985.644550116 -114.661833333333 44.7303333333333 6.94 0 C 200447 0.05 1.4 1.8 6.464
735985.835038542 -112.476166666667 46.1226666666667 5 0 D 200448 1.02 11 85.6 4.657
735985.907791088 -113.841 44.8661666666667 5 0 D 200449 0.78 26.1 10.7 4.655
735985.913103819 -113.968833333333 44.3565 5 0 D 200450 0.1 2.3 15.2 4.735
735986.006220023 -114.100333333333 44.4536666666667 5 0 D 200451 0.21 4.5 21.8 4.689
735986.104125232 -114.129333333333 44.4215 5 0 D 200452 0.08 1.9 14 4.71
735986.26268206 -113.513666666667 44.221 5 0 D 200453 2.61 9 99 4.683
735986.468061574 -114.122833333333 45.751 2.16 0 D 200454 1.54 41.1 85.8 2.101
735986.614956481 -113.980166666667 44.488 5 0 D 200455 0.1 2 15 4.718
735986.754853125 -114.128666666667 44.4141666666667 5 0 D 200456 0.13 3 16.5 4.689
735987.288662963 -111.551333333333 44.8985 5 0 D 200457 0.13 2 16.3 4.687
735987.288640162 -111.479166666667 44.7603333333333 5 0 D 200458 0.08 4.1 14.2 4.667
735987.487722685 -114.082333333333 44.4696666666667 5 0 D 200459 0.11 3.5 15.7 4.71
735987.490483218 -114.116333333333 44.4385 5 0 D 200460 0.08 1.8 14.2 4.71
735987.575226968 -115.885666666667 44.1485 5 0 D 200461 4.26 99 31.6 4.718
735987.781187963 -113.2495 45.4971666666667 5 0 D 200462 0.8 5.1 68 4.695
735987.843717477 -114.045333333333 44.4123333333333 5 0 D 200463 0.17 1.6 18.9 4.722
735987.843729282 -114.011666666667 44.4978333333333 5.32 0 C 200464 0.22 2.1 1.4 4.989
735988.019612616 -114.053833333333 44.4256666666667 5 0 D 200465 0.06 1.2 13.5 4.722
735988.022139236 -114.046 44.443 5 0 D 200466 0.14 1.2 17 4.707
735988.027322569 -114.111666666667 44.4453333333333 5 0 D 200467 0.15 2.1 17.8 4.689
735988.351154051 -113.211666666667 44.2753333333333 5 0 D 200468 3.06 32.9 99 4.703
735988.496051968 -114.1505 44.422 5 0 D 200469 0.08 2 14.1 4.71
735988.496096759 -113.911833333333 44.4696666666667 8.81 0 C 200470 0.11 2.1 1.3 8.084
735988.572221065 -114.105333333333 44.4403333333333 5 0 D 200471 0.31 3.4 28.6 4.689
735989.539146296 -114.1255 44.4435 5 0 D 200472 0.06 3.5 13.4 4.71
735989.539144329 -114.168333333333 44.5075 5 0 D 200473 0.25 2.2 24.1 4.732
735989.772236343 -111.817166666667 44.707 0.08 0 D 200474 0.24 3.2 3.7 0.289
735990.049778125 -114.0795 44.4675 5 0 D 200475 0.37 3.9 33.4 4.689
735990.202058218 -113.964 44.3073333333333 5 0 D 200476 0.33 2.6 30.2 4.718
735990.202035648 -114.072833333333 44.3728333333333 6.29 0 D 200477 0.36 2.5 3 5.88
735990.210131829 -113.986 44.4031666666667 5 0 D 200478 0.42 4.5 37.2 4.689
735990.26054838 -114.053666666667 44.4281666666667 5 0 D 200479 0.11 1.4 15.4 4.722
735990.260991898 -114.037333333333 44.5273333333333 5 0 D 200480 0.12 13.8 15.9 4.716
735990.262936921 -114.043333333333 44.422 5 0 D 200481 0.21 3 21.5 4.718
735990.571269907 -112.914666666667 45.2106666666667 5 0 D 200482 1.55 24.1 99 4.702
735990.577724653 -114.002 44.3803333333333 5 0 D 200483 0.49 5 43 4.689
735990.711933218 -112.863833333333 45.1851666666667 5 0 D 200484 1.2 19.2 99 4.702
735990.904720949 -114.0065 44.419 5 0 D 200485 0.24 2 23.6 4.724
735991.306893634 -113.9665 44.444 5 0 D 200486 0.15 2.7 17.8 4.725
735991.850592361 -114.504666666667 43.8191666666667 5 0 D 200487 4.62 35.9 99 4.66
735992.040275116 -114.286166666667 44.5735 5 0 D 200488 0.1 2.1 14.8 4.689
735992.776311227 -113.843833333333 44.5355 5 0 D 200489 0.07 4.6 13.9 4.725
735993.375420602 -114.197333333333 44.546 5 0 D 200490 0.03 1.2 12.8 4.718
735993.736228704 -113.9405 44.4955 3.89 0 D 200491 0.13 2.3 12.5 3.725
735993.942677431 -112.616666666667 44.1588333333333 5 0 D 200492 0.04 1.5 12.9 4.698
735993.950408102 -114.016666666667 44.4028333333333 5 0 D 200493 0.11 1.6 15.6 4.722
735993.950385995 -110.921 44.4856666666667 3.46 0 D 200494 1.61 33.5 72 3.269
735993.951737963 -114.043 44.4558333333333 5 0 D 200495 0.68 3 57.9 4.724
735993.993534375 -113.9885 44.3898333333333 5 0 D 200496 0.16 3.9 18.1 4.707
735993.993551736 -113.971 44.4161666666667 4.24 0 C 200497 0.22 1.5 2.4 3.976
735994.143020949 -114.034 44.463 5 0 D 200498 0.05 3.5 13.1 4.689
735994.770109606 -110.289666666667 43.9871666666667 4.46 0 D 200499 1.28 66.2 73.6 4.266
735995.044225116 -114.062 44.5106666666667 5 0 D 200500 0.05 12.9 13.3 4.71
735995.044227546 -114.150666666667 44.4686666666667 5 0 D 200501 0.19 4.1 20.3 4.732
735995.183798611 -114.095333333333 44.4513333333333 5 0 D 200502 0.21 2.4 21.5 4.689
735995.342864699 -114.042 44.348 7.61 0 D 200503 0.17 2.8 1.8 7.081
735995.355381597 -114.042 44.5248333333333 5 0 D 200504 0.1 14.1 15.2 4.689
735995.355400694 -113.983666666667 44.4435 5 0 D 200505 0.09 1.1 14.6 4.727
735995.478571181 -114.029166666667 44.4541666666667 1.06 0 C 200506 0.15 0.9 2 1.178
735995.49305544 -114.11 44.471 5 0 D 200507 0.02 4.9 12.6 4.689
735995.658263194 -114.074 44.689 5 0 D 200508 0.17 1.6 19 4.734
735995.694153704 -114.114333333333 44.4208333333333 5 0 D 200509 0.33 5.5 30 4.689
735995.694173611 -114.036166666667 44.4376666666667 5 0 D 200510 0.04 1.6 13 4.653
735995.708085417 -111.145 43.9381666666667 3.84 0 D 200511 0.1 3.1 13.3 3.623
735995.805422801 -112.102166666667 44.7845 5 0 D 200512 0.08 1.1 14.2 4.724
735995.805432986 -112.2325 44.7695 5 0 D 200513 0.22 1.3 22.5 4.704
735995.952552546 -111.463833333333 44.7386666666667 5 0 D 200514 0.14 2.8 17.3 4.667
735996.414803819 -114.0795 44.503 5 0 D 200001 0.18 14.1 19.2 4.689
735996.710285995 -113.982166666667 44.4043333333333 5 0 D 200002 0.06 2.1 13.6 4.732
735996.870648611 -114.024333333333 44.3498333333333 5 0 D 200003 0.03 3.7 12.8 4.707
735996.87059213 -114.505 44.4523333333333 2.65 0 D 200004 0.22 11 4.3 2.617
735996.953671528 -112.638833333333 45.4721666666667 5 0 D 200005 0.03 1.3 12.7 4.702
735997.141032639 -114.022833333333 44.3773333333333 5 0 D 200006 0.06 1.3 13.3 4.732
735997.209024306 -114.143833333333 44.4986666666667 5 0 D 200007 0.11 3.8 15.3 4.689
735997.220200347 -111.078833333333 44.783 10.69 0 C 200008 0.06 1.1 1.5 9.838
735997.43789294 -113.9855 44.4563333333333 5 0 D 200009 0.3 2.3 28.2 4.734
735997.459481829 -113.055666666667 47.2791666666667 5 0 D 200010 6.42 99 31.6 4.717
735997.739221759 -113.991166666667 44.4793333333333 0.12 0 D 200011 0.05 7.8 9.9 0.34
735998.327274653 -114.124 44.4276666666667 5 0 D 200012 0.07 3.6 13.9 4.689
735998.814768634 -113.978 44.4113333333333 5 0 D 200013 0.09 2.6 14.7 4.707
735999.654842245 -114.089166666667 44.4555 5 0 D 200014 0.16 2.1 18.6 4.71
736000.177159722 -112.716666666667 45.246 5 0 D 200015 0.03 1 12.7 4.702
736000.492334375 -114.109666666667 44.5 5 0 C 200016 0.14 2.1 17.3 4.71
736000.49233912 -114.057333333333 44.4536666666667 0.73 0 C 200017 0.1 1.7 2.7 0.812
736000.675637847 -114.114666666667 44.3433333333333 5 0 D 200018 0.14 5.9 17 4.689
736000.841324421 -114.570166666667 44.3833333333333 11.39 0 D 200019 0.4 10.2 11.4 10.469
736001.18333125 -114.124333333333 44.429 5 0 D 200020 0.08 2.9 14.2 4.689
736001.478676389 -114.048 44.3275 5 0 D 200021 0.03 3.4 12.8 4.689
736001.629145255 -114.144166666667 44.4066666666667 5 0 D 200022 0.04 2.3 12.9 4.71
736001.758575347 -114.089333333333 44.472 5 0 D 200023 0.14 7.2 17.2 4.71
736001.758585301 -114.315333333333 44.4278333333333 28.64 0 D 200024 0.29 4.2 5.7 25.998
736001.791661343 -114.192333333333 44.4565 0.42 0 D 200025 0.26 2.9 7 0.545
736001.828384607 -114.156333333333 44.4755 5 0 D 200026 0.38 2.2 34 4.735
736001.917776042 -114.19 44.3968333333333 5 0 D 200027 0.03 3 12.7 4.71
736001.917784259 -114.202666666667 44.3856666666667 5 0 D 200028 0.39 2.6 34.5 4.722
736002.099199074 -113.272 44.5503333333333 5 0 D 200029 0.14 1.1 16.9 4.734
736002.323952199 -112.5475 44.6483333333333 5 0 D 200030 0.01 0.9 12.5 4.735
736002.35175544 -113.956666666667 44.4563333333333 1.31 0 D 200031 0.22 10.4 11.8 1.334
736002.880440625 -113.966 44.4146666666667 5 0 D 200032 0.17 3.7 19.1 4.724
736003.142604745 -114.100666666667 44.4575 5 0 D 200033 0.24 2.7 23.7 4.689
736003.792195486 -114.093166666667 44.3558333333333 5.47 0 D 200034 0.44 2.3 5.8 5.12
736003.821122569 -113.954333333333 44.4523333333333 5 0 D 200035 0.01 5.9 12.5 4.71
736003.821113773 -114.101666666667 44.3658333333333 5 0 D 200036 0.1 1 15.2 4.732
736003.913168866 -113.998166666667 44.4136666666667 5 0 D 200037 0.24 4.5 23.5 4.722
736003.913154051 -114.165833333333 44.4963333333333 7.37 0 D 200038 0.34 3.5 2 6.855
736004.126821991 -113.938333333333 44.3321666666667 5 0 D 200039 0.34 2.1 30.6 4.722
736004.126814931 -113.9945 44.3471666666667 5.09 0 D 200040 0.23 10.7 12.3 4.748
736004.360822454 -114.059833333333 44.332 5 0 D 200041 0.11 2.2 15.5 4.689
736004.520974769 -114.003833333333 44.371 5 0 D 200042 0.18 1.4 19.6 4.752
736004.563233102 -114.085833333333 44.3996666666667 4.29 0 D 200043 0.17 2.5 5.7 4.093
736005.270771181 -112.603 43.959 5 0 D 200044 2.45 12.5 99 4.707
736005.899745602 -113.954666666667 44.4555 5 0 D 200045 0.33 2.5 30.1 4.725
736005.89974456 -114.0105 44.4778333333333 4.86 0 D 200046 0.33 2.7 4.3 4.575
736005.960471991 -111.925166666667 44.4813333333333 5 0 D 200047 2.03 18.2 99 4.725
736006.077887616 -111.492333333333 44.8676666666667 5 0 D 200048 0.06 1.5 13.4 4.722
736006.142575231 -114.132166666667 44.4371666666667 5 0 D 200049 0.12 3.4 16.2 4.689
736006.28929838 -112.7575 44.576 5 0 C 200050 0.15 0.4 17.4 4.721
736006.291125463 -111.877333333333 44.64 5 0 D 200051 0.05 1 13.1 4.706
736006.293982523 -112.7575 44.579 5 0 C 200052 0.17 0.5 19.1 4.715
736006.296785069 -112.731333333333 44.5966666666667 5 0 D 200053 0.08 0.7 14.2 4.724
736006.297610301 -112.758166666667 44.5696666666667 5 0 C 200054 0.06 0.6 13.4 4.735
736006.297609607 -112.7525 44.5893333333333 5 0 C 200055 0.19 0.7 20.2 4.692
736006.483692245 -114.063 44.4353333333333 5 0 D 200056 0.33 3.3 30.2 4.718
736006.635778935 -112.536666666667 44.7055 5 0 D 200057 0.21 2 21.4 4.718
736006.783858796 -113.660833333333 44.478 5 0 D 200058 2.6 18.2 99 4.703
736006.959890972 -113.774666666667 44.4703333333333 5 0 D 200059 1.11 17.7 93.4 4.655
