time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-11-27T18:07:42.220Z,42.6121667,-111.4313333,11.22,2.03,ml,13,83,0.1344,0.13,uu,uu60259847,2017-11-27T20:18:21.390Z,"14 km ESE of Soda Springs, Idaho",earthquake,0.45,1.25,0.174,2,reviewed,uu,uu
2017-11-24T21:51:17.170Z,42.5856667,-111.4536667,-0.33,2.33,ml,14,83,0.1313,0.15,uu,uu60259247,2017-11-27T20:51:55.800Z,"13 km NNW of Georgetown, Idaho",earthquake,0.5,3.04,0.11,4,reviewed,uu,uu
2017-11-22T16:12:10.710Z,42.6195,-111.4581,10.51,2.1,ml,,70,0.113,0.72,us,us2000bsuw,2018-02-14T02:01:10.040Z,"12 km ESE of Soda Springs, Idaho",earthquake,1.9,8,0.06,36,reviewed,us,us
2017-11-22T06:41:47.490Z,42.5785,-111.4185,6.38,2.16,ml,13,88,0.1572,0.14,uu,uu60258782,2017-11-22T16:34:26.830Z,"southern Idaho",earthquake,0.42,2.39,0.006,2,reviewed,uu,uu
2017-11-22T03:38:06.420Z,42.6368333,-111.4491667,2.52,2.08,ml,18,92,0.1154,0.18,uu,uu60258767,2017-11-22T19:45:44.900Z,"12 km E of Soda Springs, Idaho",earthquake,0.5,1.58,0.313,3,reviewed,uu,uu
2017-11-20T05:40:26.250Z,42.615,-111.461,8.87,2.41,ml,17,90,0.1129,0.21,uu,uu60258497,2017-11-20T17:31:07.550Z,"12 km ESE of Soda Springs, Idaho",earthquake,0.6,1.02,0.183,3,reviewed,uu,uu
2017-11-19T10:03:40.360Z,42.6481,-111.4523,8.32,2.3,ml,,95,0.111,0.31,us,us2000brca,2018-02-14T02:01:03.040Z,"12 km E of Soda Springs, Idaho",earthquake,1.7,9.5,0.057,40,reviewed,us,us
2017-11-18T01:28:22.580Z,42.6916667,-111.4808333,-2.3,2.03,ml,14,128,0.09678,0.17,uu,uu60258357,2017-11-20T18:53:25.200Z,"10 km ENE of Soda Springs, Idaho",earthquake,0.66,2.09,0.303,3,reviewed,uu,uu
2017-11-17T02:18:04.600Z,42.6141667,-111.4521667,8.28,2.44,ml,19,85,0.1193,0.26,uu,uu60257977,2017-11-17T16:17:00.990Z,"13 km ESE of Soda Springs, Idaho",earthquake,0.74,1.31,0.154,6,reviewed,uu,uu
2017-11-16T09:17:12.660Z,42.61,-111.4476,6.34,2.9,ml,,81,0.124,0.2,us,us2000bpk6,2018-02-06T02:45:37.040Z,"13 km ESE of Soda Springs, Idaho",earthquake,1.7,3.7,0.041,79,reviewed,us,us
2017-11-15T10:45:01.250Z,42.5621667,-111.4235,5.87,2.4,ml,23,89,0.1629,0.11,uu,uu60257672,2017-11-15T16:09:15.050Z,"9 km NNW of Georgetown, Idaho",earthquake,0.38,0.69,0.135,8,reviewed,uu,uu
2017-11-11T18:00:22.240Z,42.5106667,-111.4015,4.6,2.1,ml,15,95,0.2086,0.18,uu,uu60257177,2017-11-13T17:18:13.000Z,"4 km NW of Georgetown, Idaho",earthquake,0.52,1.4,0.168,3,reviewed,uu,uu
2017-11-11T08:07:39.500Z,42.6441667,-111.4526667,6.7,2.14,ml,17,77,0.1118,0.2,uu,uu60257142,2017-11-13T17:04:16.760Z,"12 km E of Soda Springs, Idaho",earthquake,0.52,1.24,0.137,4,reviewed,uu,uu
2017-11-07T16:11:29.150Z,42.5853333,-111.4136667,0.99,2.2,ml,17,89,0.2928,0.19,uu,uu60256652,2017-11-07T17:08:30.560Z,"11 km NNW of Georgetown, Idaho",earthquake,0.61,6.72,0.189,4,reviewed,uu,uu
2017-11-06T02:54:14.860Z,42.5845,-111.429,6.01,2.39,ml,24,60,0.1475,0.16,uu,uu60256512,2017-11-06T15:34:04.000Z,"12 km NNW of Georgetown, Idaho",earthquake,0.41,1.45,0.17,3,reviewed,uu,uu
2017-11-05T19:58:11.200Z,42.5891,-111.4262,9.35,3.4,ml,,63,0.147,0.54,us,us2000bixr,2018-01-31T03:04:39.040Z,"12 km NNW of Georgetown, Idaho",earthquake,1.5,8.6,0.041,80,reviewed,us,us
2017-11-04T17:16:28.080Z,42.5831667,-111.4251667,10.58,2.06,ml,18,87,0.3009,0.27,uu,uu60256297,2017-11-06T18:23:45.670Z,"12 km NNW of Georgetown, Idaho",earthquake,0.93,1.37,0.121,4,reviewed,uu,uu
2017-11-03T22:05:51.430Z,42.617,-111.4408333,0.91,2.06,ml,16,81,0.1262,0.13,uu,uu60256107,2017-11-06T18:15:28.150Z,"14 km ESE of Soda Springs, Idaho",earthquake,0.39,2.26,0.256,3,reviewed,uu,uu
2017-11-03T10:43:15.270Z,42.6111,-111.4293,8.56,4,mwr,,71,0.136,0.29,us,us2000bhn0,2018-01-24T01:25:07.040Z,"15 km NNW of Georgetown, Idaho",earthquake,1.1,6.5,0.034,84,reviewed,us,us
2017-11-03T10:40:55.950Z,42.6263333,-111.4515,2.58,2.37,ml,25,72,0.116,0.18,uu,uu60256022,2017-11-03T15:18:00.830Z,"12 km ESE of Soda Springs, Idaho",earthquake,0.39,3.26,0.193,11,reviewed,uu,uu
2017-11-01T22:05:22.760Z,42.6228,-111.4909,10.76,2.5,ml,,80,0.089,0.57,us,us2000bf7f,2018-01-24T01:25:04.040Z,"9 km ESE of Soda Springs, Idaho",earthquake,1.7,4.9,0.066,30,reviewed,us,us
2017-11-01T21:19:44.730Z,42.61,-111.4657,9.16,3,ml,,82,0.111,0.41,us,us2000bf5a,2018-01-24T01:25:04.040Z,"12 km ESE of Soda Springs, Idaho",earthquake,2.2,9.2,0.048,58,reviewed,us,us
2017-11-01T17:24:26.150Z,42.5952,-111.4315,6.98,3,ml,,65,0.14,0.21,us,us1000b003,2018-01-24T01:25:04.040Z,"13 km NNW of Georgetown, Idaho",earthquake,0.9,5.5,0.036,100,reviewed,us,us
2017-10-29T21:09:41.470Z,42.6598,-111.4721,10,2.2,ml,,72,0.096,0.7,us,us1000aydh,2018-01-24T01:24:58.040Z,"10 km E of Soda Springs, Idaho",earthquake,2.6,2,0.05,52,reviewed,us,us
2017-10-29T19:35:50.050Z,42.5462,-111.4097,10,2.5,ml,,92,0.18,0.42,us,us1000ayka,2018-01-24T01:24:58.040Z,"7 km NNW of Georgetown, Idaho",earthquake,2,2,0.042,76,reviewed,us,us
2017-10-24T12:30:32.080Z,42.596,-111.4491,4.37,2.8,ml,,39,0.01,0.27,us,us1000awa1,2018-01-17T21:50:32.040Z,"14 km NNW of Georgetown, Idaho",earthquake,0.8,1.5,0.035,108,reviewed,us,us
2017-10-20T21:17:42.230Z,42.5365,-111.4243,8.64,2.7,ml,,53,0.052,0.46,us,us1000aux8,2018-01-11T02:22:10.040Z,"7 km NW of Georgetown, Idaho",earthquake,1.2,2,0.042,74,reviewed,us,us
2017-10-20T16:38:42.520Z,42.5585,-111.4045,8.76,2.9,ml,,43,0.044,0.46,us,us1000auql,2018-01-11T02:22:09.040Z,"8 km NNW of Georgetown, Idaho",earthquake,1.5,2.8,0.043,70,reviewed,us,us
2017-10-20T08:15:34.850Z,42.5533333,-111.4223333,7.72,2.12,ml,25,50,0.03866,0.15,uu,uu60254092,2017-10-20T19:07:04.710Z,"8 km NNW of Georgetown, Idaho",earthquake,0.28,0.39,0.129,5,reviewed,uu,uu
2017-10-19T20:39:10.690Z,42.5879,-111.4836,12.91,3,ml,,26,0.111,0.91,us,us1000aubi,2018-01-11T02:22:08.040Z,"12 km SE of Soda Springs, Idaho",earthquake,2.1,8.8,0.035,108,reviewed,us,us
2017-10-19T20:30:10.440Z,42.5714,-111.4328,6.99,3.7,mwr,,41,0.019,0.32,us,us1000aubf,2018-01-11T02:22:08.040Z,"11 km NNW of Georgetown, Idaho",earthquake,1.1,0.6,,12,reviewed,us,slm
2017-10-18T11:57:02.230Z,42.6154,-111.4616,8.51,2.6,ml,,49,0.027,0.4,us,us1000atna,2018-01-11T02:22:06.040Z,"12 km ESE of Soda Springs, Idaho",earthquake,1.3,6.7,0.06,36,reviewed,us,us
2017-10-18T11:39:52.860Z,42.6155,-111.4628,5.3,2.5,ml,,50,0.027,0.36,us,us1000atn4,2018-01-11T02:22:06.040Z,"12 km ESE of Soda Springs, Idaho",earthquake,0.8,1.6,0.06,36,reviewed,us,us
2017-10-17T20:07:18.940Z,42.6406,-111.4515,5.98,2.4,ml,,52,0.006,0.27,us,us1000atg6,2018-01-11T02:22:05.040Z,"12 km E of Soda Springs, Idaho",earthquake,1.2,0.9,0.038,92,reviewed,us,us
2017-10-17T18:12:43.770Z,42.5548,-111.4232,7.18,2.7,ml,,43,0.037,0.34,us,us1000atez,2018-01-11T02:22:05.040Z,"9 km NNW of Georgetown, Idaho",earthquake,1.1,0.8,0.034,116,reviewed,us,us
2017-10-17T12:28:46.800Z,42.5546667,-111.4195,9.21,2.21,ml,23,47,0.03882,0.11,uu,uu60253607,2017-10-17T15:29:16.860Z,"8 km NNW of Georgetown, Idaho",earthquake,0.25,0.37,0.113,8,reviewed,uu,uu
2017-10-16T23:01:21.070Z,42.5457,-111.4217,9.04,2.9,ml,,57,0.045,0.74,us,us1000ataz,2021-02-19T02:22:39.074Z,"8 km NNW of Georgetown, Idaho",earthquake,1.3,3.3,0.049,54,reviewed,us,us
2017-10-16T23:01:05.110Z,42.5533,-111.4253,9.78,2.9,ml,,43,0.037,0.45,us,us1000at4t,2018-01-11T02:22:04.040Z,"9 km NNW of Georgetown, Idaho",earthquake,0.9,2.7,0.037,94,reviewed,us,us
2017-10-16T19:33:04.840Z,42.5655,-111.413,7.2,2.18,ml,26,47,0.03483,0.19,uu,uu60253437,2017-10-16T21:12:01.270Z,"9 km NNW of Georgetown, Idaho",earthquake,0.35,0.64,0.188,5,reviewed,uu,uu
2017-10-16T11:31:01.640Z,42.6176667,-111.4586667,1.51,2.22,ml,24,45,0.02522,0.18,uu,uu60253407,2017-10-17T03:38:30.555Z,"12 km ESE of Soda Springs, Idaho",earthquake,0.29,0.46,0.247,5,reviewed,uu,uu
2017-10-16T04:54:10.040Z,42.557,-111.4121,7.16,2.7,ml,,43,0.04,0.27,us,us1000asmv,2018-01-11T02:22:02.040Z,"8 km NNW of Georgetown, Idaho",earthquake,0.9,1.5,0.043,70,reviewed,us,us
2017-10-16T03:22:49.080Z,42.5601,-111.4189,8.19,2.6,ml,,43,0.035,0.3,us,us1000asmq,2018-01-11T02:22:02.040Z,"9 km NNW of Georgetown, Idaho",earthquake,1,3.5,0.042,76,reviewed,us,us
2017-10-16T03:16:20.180Z,42.5643,-111.4213,8.9,2.7,ml,,42,0.03,0.38,us,us1000asmn,2018-01-11T02:22:02.040Z,"10 km NNW of Georgetown, Idaho",earthquake,0.9,4.9,0.046,62,reviewed,us,us
2017-10-16T01:41:29.560Z,42.5624,-111.4079,9.21,2.8,ml,,43,0.039,0.26,us,us1000asma,2018-01-11T02:22:02.040Z,"9 km NNW of Georgetown, Idaho",earthquake,1,3.2,0.043,72,reviewed,us,us
2017-10-16T01:35:34.300Z,42.5533,-111.4166,9.08,3.6,mwr,,43,0.041,0.37,us,us1000asm5,2018-01-11T02:22:02.040Z,"8 km NNW of Georgetown, Idaho",earthquake,0.7,3.5,0.042,55,reviewed,us,us
2017-10-15T17:35:01.040Z,42.5513333,-111.4161667,7.24,2.21,ml,29,47,0.04296,0.15,uu,uu60253192,2017-10-17T19:05:07.460Z,"8 km NNW of Georgetown, Idaho",earthquake,0.25,0.4,0.314,5,reviewed,uu,uu
2017-10-15T16:39:20.180Z,42.5596667,-111.4101667,8.18,2.06,ml,17,57,0.04003,0.1,uu,uu60253177,2017-10-16T21:56:17.310Z,"9 km NNW of Georgetown, Idaho",earthquake,0.26,0.44,0.129,6,reviewed,uu,uu
2017-10-15T16:34:39.790Z,42.5638333,-111.4096667,6.5,2.11,ml,13,61,0.0378,0.18,uu,uu60253172,2017-10-17T18:14:03.850Z,"9 km NNW of Georgetown, Idaho",earthquake,0.51,0.73,0.146,6,reviewed,uu,uu
2017-10-15T15:24:39.840Z,42.5549,-111.4182,7.82,2.4,ml,,57,0.039,0.3,us,us1000asij,2018-01-11T02:22:02.040Z,"8 km NNW of Georgetown, Idaho",earthquake,1,1.3,0.047,60,reviewed,us,us
2017-10-15T13:26:37.490Z,42.558,-111.4198,7.42,2.5,ml,,47,0.089,0.26,us,us1000ashx,2018-01-11T02:22:02.040Z,"9 km NNW of Georgetown, Idaho",earthquake,1.2,1.9,0.051,50,reviewed,uu,us
2017-10-15T11:33:56.030Z,42.613,-111.4679,6.52,3.2,ml,,50,0.03,0.22,us,us1000ash9,2018-01-11T02:22:02.040Z,"12 km ESE of Soda Springs, Idaho",earthquake,1.1,0.7,0.047,60,reviewed,us,us
2017-10-15T07:48:38.860Z,42.5976667,-111.4288333,5.38,2.22,md,11,76,0.02099,0.11,uu,uu60013359,2017-10-16T15:44:55.930Z,"13 km NNW of Georgetown, Idaho",earthquake,0.38,0.45,0.294,3,reviewed,uu,uu
2017-10-15T07:48:20.520Z,42.5953333,-111.4248333,5.68,2.35,ml,26,46,0.0223,0.17,uu,uu60253102,2017-10-16T15:37:11.670Z,"13 km NNW of Georgetown, Idaho",earthquake,0.31,0.59,0.263,10,reviewed,uu,uu
2017-10-14T18:58:00.620Z,42.5548333,-111.4111667,8.23,2.19,ml,23,57,0.04276,0.14,uu,uu60253012,2017-10-16T21:10:26.240Z,"8 km NNW of Georgetown, Idaho",earthquake,0.29,0.39,0.179,6,reviewed,uu,uu
2017-10-14T10:28:43.180Z,42.5503333,-111.4205,7.95,2.24,ml,29,47,0.0419,0.13,uu,uu60252982,2017-10-16T20:44:05.920Z,"8 km NNW of Georgetown, Idaho",earthquake,0.22,0.48,0.132,6,reviewed,uu,uu
2017-10-13T14:05:55.490Z,42.5746667,-111.4263333,7.95,2.06,ml,20,55,0.0216,0.12,uu,uu60252812,2017-10-13T14:39:29.340Z,"11 km NNW of Georgetown, Idaho",earthquake,0.31,0.33,0.082,3,reviewed,uu,uu
2017-10-13T05:23:32.290Z,42.5571,-111.4224,10,2.3,ml,,43,0.035,0.29,us,us1000ar9n,2018-01-09T02:14:58.040Z,"9 km NNW of Georgetown, Idaho",earthquake,1.5,1.7,0.062,34,reviewed,us,us
2017-10-13T05:18:43.920Z,42.5545,-111.4158333,8.3,2.42,ml,29,48,0.04066,0.16,uu,uu60252767,2018-02-13T15:32:59.510Z,"8 km NNW of Georgetown, Idaho",earthquake,0.29,0.39,0.153,9,reviewed,uu,uu
2017-10-12T18:45:43.620Z,42.5538333,-111.4145,7.98,2.21,ml,22,57,0.04181,0.11,uu,uu60252667,2017-10-13T14:44:39.770Z,"8 km NNW of Georgetown, Idaho",earthquake,0.3,0.42,0.254,5,reviewed,uu,uu
2017-10-12T14:29:52.410Z,42.5565,-111.4163333,8.97,2.2,ml,20,47,0.03892,0.15,uu,uu60252612,2017-10-13T16:33:42.600Z,"9 km NNW of Georgetown, Idaho",earthquake,0.31,0.56,0.256,6,reviewed,uu,uu
2017-10-12T05:39:58.810Z,42.5523333,-111.4165,6.74,2.06,ml,28,47,0.04202,0.12,uu,uu60252547,2017-10-12T18:51:37.610Z,"8 km NNW of Georgetown, Idaho",earthquake,0.26,0.38,0.172,3,reviewed,uu,uu
2017-10-12T05:32:07.660Z,42.5596,-111.4227,8.22,3.1,ml,,42,0.033,0.26,us,us1000aqlh,2018-01-09T02:14:56.040Z,"9 km NNW of Georgetown, Idaho",earthquake,0.7,2.9,0.056,42,reviewed,us,us
2017-10-12T03:05:16.720Z,42.619,-111.4647,10.02,2.4,ml,,49,0.024,0.49,us,us1000aqkx,2018-01-09T02:14:56.040Z,"12 km ESE of Soda Springs, Idaho",earthquake,1.6,7.3,0.045,64,reviewed,us,us
2017-10-11T22:45:34.930Z,42.5621667,-111.4121667,8.18,2.19,ml,18,48,0.0373,0.12,uu,uu60252452,2017-10-12T17:09:56.930Z,"9 km NNW of Georgetown, Idaho",earthquake,0.29,0.39,0.212,5,reviewed,uu,uu
2017-10-11T16:55:19.000Z,42.5587,-111.4216,5.84,2.5,ml,,43,0.088,0.34,us,us1000aq8x,2018-01-09T02:14:56.040Z,"9 km NNW of Georgetown, Idaho",earthquake,0.6,2,0.045,66,reviewed,us,us
2017-10-11T11:09:00.920Z,42.632,-111.4156667,1.08,2.19,ml,26,49,0.03378,0.15,uu,uu60252322,2017-10-11T17:54:04.160Z,"15 km E of Soda Springs, Idaho",earthquake,0.24,0.34,0.194,4,reviewed,uu,uu
2017-10-11T10:17:29.670Z,42.5885,-111.439,4.41,2.04,ml,23,45,0.009979,0.18,uu,uu60252302,2017-10-11T16:48:19.820Z,"13 km NNW of Georgetown, Idaho",earthquake,0.34,0.44,0.137,3,reviewed,uu,uu
2017-10-11T04:36:38.090Z,42.5709,-111.4382,10.89,2.5,ml,,29,0.073,0.72,us,us1000aq29,2018-01-09T02:14:55.040Z,"11 km NNW of Georgetown, Idaho",earthquake,2.4,10.4,0.041,80,reviewed,us,us
2017-10-11T01:56:21.720Z,42.5536667,-111.419,8.47,2.13,ml,28,47,0.03983,0.11,uu,uu60252147,2017-10-11T15:59:43.300Z,"8 km NNW of Georgetown, Idaho",earthquake,0.22,0.33,0.149,6,reviewed,uu,uu
2017-10-11T01:53:54.520Z,42.5621,-111.4245,6.36,2.8,ml,,51,0.03,0.3,us,us1000aq13,2018-01-09T02:14:55.040Z,"9 km NNW of Georgetown, Idaho",earthquake,0.9,1.5,0.05,52,reviewed,us,us
2017-10-11T01:52:18.770Z,42.5531667,-111.4161667,8.02,2.16,ml,27,47,0.04152,0.16,uu,uu60252137,2017-10-11T15:53:00.690Z,"8 km NNW of Georgetown, Idaho",earthquake,0.3,0.51,0.138,7,reviewed,uu,uu
2017-10-11T01:42:10.590Z,42.5501667,-111.4168333,8.02,2.09,ml,19,65,0.04359,0.1,uu,uu60252122,2017-10-11T18:41:06.050Z,"8 km NNW of Georgetown, Idaho",earthquake,0.29,0.38,0.204,4,reviewed,uu,uu
2017-10-11T01:25:51.850Z,42.5577,-111.4155,8.39,2.9,ml,,68,0.038,0.51,us,us2000bsvn,2018-01-09T02:14:55.040Z,"9 km NNW of Georgetown, Idaho",earthquake,1.1,3.3,0.085,18,reviewed,us,us
2017-10-11T01:24:25.590Z,42.5462,-111.4181,10,4.1,mwr,,44,0.046,0.67,us,us1000aq0r,2018-01-09T02:14:55.040Z,"8 km NNW of Georgetown, Idaho",earthquake,1.1,1.6,0.032,91,reviewed,us,us
2017-10-10T10:40:33.950Z,42.6183333,-111.3601667,-0.87,2.07,ml,17,62,0.07528,0.14,uu,uu60251977,2017-10-10T17:48:28.470Z,"15 km N of Georgetown, Idaho",earthquake,0.58,1.01,0.229,7,reviewed,uu,uu
2017-10-10T10:04:00.840Z,42.6508333,-111.4445,2.42,2.19,ml,21,74,0.01332,0.12,uu,uu60251967,2017-10-10T17:44:51.200Z,"13 km E of Soda Springs, Idaho",earthquake,0.25,0.36,0.069,5,reviewed,uu,uu
2017-10-08T20:09:55.480Z,42.5934,-111.4187,6.58,2.3,ml,,40,0.025,0.2,us,us2000b2uv,2018-01-09T02:14:51.040Z,"12 km NNW of Georgetown, Idaho",earthquake,1.5,5.3,0.059,38,reviewed,us,us
2017-10-08T18:40:56.630Z,42.6068,-111.4527,4.21,2.3,ml,,58,0.021,0.5,us,us2000b2tz,2018-01-09T02:14:51.040Z,"13 km ESE of Soda Springs, Idaho",earthquake,1.5,1.8,0.048,58,reviewed,us,us
2017-10-08T15:09:19.380Z,42.5911,-111.4469,5.91,3,ml,,51,0.006,0.22,us,us2000b2t5,2018-01-09T02:14:51.040Z,"13 km NNW of Georgetown, Idaho",earthquake,1.3,1.6,0.05,52,reviewed,us,us
2017-10-08T15:06:07.770Z,42.5958,-111.4474,5.75,3.2,ml,,52,0.011,0.39,us,us2000b2t4,2018-01-09T02:14:51.040Z,"14 km NNW of Georgetown, Idaho",earthquake,1.2,1.1,0.051,50,reviewed,us,us
2017-10-07T14:59:43.930Z,42.604,-111.4318333,5.55,2.3,ml,29,45,0.0238,0.2,uu,uu60251622,2017-10-09T22:06:06.960Z,"14 km NNW of Georgetown, Idaho",earthquake,0.37,0.67,0.136,3,reviewed,uu,uu
2017-10-06T18:21:36.180Z,42.6331667,-111.457,4.91,2.18,ml,18,62,0.009839,0.14,uu,uu60251447,2017-10-06T21:33:35.900Z,"12 km E of Soda Springs, Idaho",earthquake,0.31,0.37,0.25,6,reviewed,uu,uu
2017-10-06T16:45:18.150Z,42.6026667,-111.4603333,6.75,2.1,ml,21,63,0.01846,0.12,uu,uu60251412,2017-10-06T20:27:15.510Z,"13 km ESE of Soda Springs, Idaho",earthquake,0.29,0.36,0.095,3,reviewed,uu,uu
2017-10-06T06:03:24.120Z,42.6603,-111.4556,7.5,2.7,ml,,97,0.017,0.22,us,us2000b1um,2018-01-03T01:54:47.040Z,"12 km E of Soda Springs, Idaho",earthquake,0.7,1.7,0.064,32,reviewed,us,us
2017-10-05T21:32:26.160Z,42.5493,-111.43,6.5,2.5,ml,,43,0.039,0.26,us,us2000b1px,2018-01-03T01:54:47.040Z,"8 km NNW of Georgetown, Idaho",earthquake,0.8,1.4,0.038,90,reviewed,us,us
2017-10-05T16:37:24.340Z,42.6003333,-111.4131667,6.09,2.09,ml,16,68,0.03224,0.15,uu,uu60251262,2017-10-05T21:17:24.340Z,"13 km NNW of Georgetown, Idaho",earthquake,0.35,0.69,0.121,3,reviewed,uu,uu
2017-10-05T03:59:38.070Z,42.5946667,-111.4228333,6.12,2.24,ml,26,46,0.02335,0.14,uu,uu60251192,2017-11-22T00:20:15.640Z,"13 km NNW of Georgetown, Idaho",earthquake,0.26,0.47,0.247,3,reviewed,uu,uu
2017-10-05T03:01:01.010Z,42.5495,-111.4151667,8.84,2.38,ml,27,47,0.04486,0.15,uu,uu60251182,2017-10-05T14:34:17.480Z,"8 km NNW of Georgetown, Idaho",earthquake,0.29,0.4,0.125,6,reviewed,uu,uu
2017-10-04T18:04:36.970Z,42.623,-111.4386667,-0.06,2.02,ml,14,84,0.02491,0.13,uu,uu60251107,2017-10-04T19:12:39.370Z,"14 km ESE of Soda Springs, Idaho",earthquake,0.39,0.38,0.145,4,reviewed,uu,uu
2017-10-04T10:08:39.760Z,42.55,-111.4143333,7.34,2.09,ml,21,53,0.04484,0.16,uu,uu60251097,2017-10-04T17:52:56.730Z,"8 km NNW of Georgetown, Idaho",earthquake,0.31,0.47,0.163,8,reviewed,uu,uu
2017-10-03T21:05:24.100Z,42.5213333,-111.399,8.16,2.05,ml,19,49,0.04898,0.14,uu,uu60251057,2017-10-04T19:23:30.990Z,"4 km NNW of Georgetown, Idaho",earthquake,0.36,0.29,0.247,6,reviewed,uu,uu
2017-10-02T15:20:21.760Z,42.5463333,-111.4145,7.87,2.05,ml,18,47,0.04771,0.16,uu,uu60250907,2017-10-02T18:12:40.640Z,"7 km NNW of Georgetown, Idaho",earthquake,0.32,0.55,0.124,6,reviewed,uu,uu
2017-10-02T01:29:02.490Z,42.5155,-111.4158,6.95,2.6,ml,,51,0.051,0.34,us,us2000axnx,2018-01-03T01:54:42.040Z,"5 km NW of Georgetown, Idaho",earthquake,1,2.1,0.042,76,reviewed,us,us
2017-10-01T14:05:38.590Z,42.6503333,-111.4478333,2.93,2.06,ml,20,77,0.01109,0.22,uu,uu60250707,2017-10-03T19:43:57.620Z,"12 km E of Soda Springs, Idaho",earthquake,0.51,0.73,0.277,2,reviewed,uu,uu
2017-10-01T04:57:20.820Z,42.5258333,-111.126,1.24,2.07,ml,21,64,0.1732,0.15,uu,uu60250612,2017-11-28T19:46:26.080Z,"20 km WSW of Smoot, Wyoming",earthquake,0.24,1.75,0.268,7,reviewed,uu,uu
2017-09-30T23:43:18.100Z,42.6636667,-111.4591667,2.14,2.38,ml,24,74,0.02076,0.18,uu,uu60250512,2017-10-03T19:37:45.650Z,"11 km E of Soda Springs, Idaho",earthquake,0.28,0.39,0.216,5,reviewed,uu,uu
2017-09-30T23:39:36.640Z,42.6553,-111.4596,5.89,3.2,ml,,55,0.012,0.27,us,us2000axbj,2017-12-22T21:56:31.040Z,"11 km E of Soda Springs, Idaho",earthquake,1.1,2.8,0.062,34,reviewed,us,us
2017-09-30T23:39:05.440Z,42.6653,-111.4648,4.55,2.9,ml,,57,0.022,0.22,us,us2000axba,2017-12-22T21:56:31.040Z,"11 km E of Soda Springs, Idaho",earthquake,1.2,1.8,0.053,46,reviewed,us,us
2017-09-30T23:35:57.920Z,42.6581,-111.4698,5.38,2.7,ml,,56,0.017,0.22,us,us2000axb6,2017-12-22T21:56:31.040Z,"11 km E of Soda Springs, Idaho",earthquake,1.3,1.7,0.045,66,reviewed,us,us
2017-09-30T23:20:33.590Z,42.6596667,-111.4628333,1.86,2.28,ml,19,86,0.01699,0.17,uu,uu60250487,2017-12-11T21:56:14.340Z,"11 km E of Soda Springs, Idaho",earthquake,0.33,0.43,0.238,3,reviewed,uu,uu
2017-09-30T23:19:34.100Z,42.66,-111.4571667,2.69,2.12,ml,25,54,0.01714,0.19,uu,uu60250482,2017-12-04T22:36:56.470Z,"12 km E of Soda Springs, Idaho",earthquake,0.33,0.46,0.192,3,reviewed,uu,uu
2017-09-30T22:29:59.500Z,42.661,-111.4515,2.56,2.43,ml,19,54,0.01892,0.13,uu,uu60250442,2017-10-05T19:51:27.480Z,"12 km E of Soda Springs, Idaho",earthquake,0.25,0.36,0.329,2,reviewed,uu,uu
2017-09-30T18:54:42.590Z,42.6654,-111.4608,3.69,2.5,ml,,46,0.022,0.48,us,us2000ax8b,2017-12-22T21:56:30.040Z,"11 km E of Soda Springs, Idaho",earthquake,0.9,3.6,0.035,107,reviewed,us,us
2017-09-28T16:17:58.200Z,42.5816,-111.436,7.87,2.7,ml,,40,0.012,0.41,us,us2000avyw,2017-12-22T21:56:27.040Z,"12 km NNW of Georgetown, Idaho",earthquake,0.8,1.7,0.036,100,reviewed,us,us
2017-09-28T12:49:24.430Z,42.5846667,-111.4401667,2.36,2.05,ml,20,45,0.008615,0.15,uu,uu60249937,2017-11-22T00:20:12.680Z,"12 km NNW of Georgetown, Idaho",earthquake,0.26,0.33,0.186,4,reviewed,uu,uu
2017-09-26T15:18:09.280Z,42.6121,-111.4299,8.52,2.6,ml,,38,0.031,0.32,us,us2000auyd,2017-12-22T21:56:23.040Z,"15 km ESE of Soda Springs, Idaho",earthquake,1.7,3.3,0.048,56,reviewed,us,us
2017-09-24T23:17:19.330Z,42.5761667,-111.4235,1.61,2.04,ml,26,47,0.02281,0.18,uu,uu60249317,2017-11-22T00:20:09.710Z,"11 km NNW of Georgetown, Idaho",earthquake,0.28,0.56,0.142,6,reviewed,uu,uu
2017-09-24T08:13:23.210Z,42.6109,-111.458,4.54,2.5,ml,,43,0.026,0.42,us,us2000atvi,2017-12-22T21:56:20.040Z,"12 km ESE of Soda Springs, Idaho",earthquake,1.2,1.8,0.048,56,reviewed,us,us
2017-09-24T05:28:35.390Z,42.6022,-111.4488,4.91,3.2,ml,,38,0.017,0.28,us,us2000attv,2017-12-22T21:56:19.040Z,"14 km ESE of Soda Springs, Idaho",earthquake,1,1.3,0.049,54,reviewed,us,us
2017-09-23T21:18:06.400Z,42.5423333,-111.4271667,7.18,2.13,ml,15,103,0.04664,0.08,uu,uu60249022,2018-01-03T20:28:30.860Z,"8 km NW of Georgetown, Idaho",earthquake,0.32,0.37,0.383,3,reviewed,uu,uu
2017-09-23T20:52:21.730Z,42.5411667,-111.4341667,7.81,2.45,ml,15,47,0.04599,0.06,uu,uu60249017,2018-01-03T20:33:42.150Z,"8 km NW of Georgetown, Idaho",earthquake,0.29,0.4,0.269,6,reviewed,uu,uu
